epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,47.879580731992874,47.879580731992874,49,,
0,,16.747315219056716,16.747315219056716,99,,
0,,12.35958579712155,12.35958579712155,149,,
0,,10.98670857128414,10.98670857128414,199,,
0,,8.800681270789495,8.800681270789495,249,,
0,,7.333942627724234,7.333942627724234,299,,
0,,8.575648447930813,8.575648447930813,349,,
0,,7.997344009264696,7.997344009264696,399,,
0,,8.508117814058643,8.508117814058643,449,,
0,,,,477,14.896123886108398,5.988632480426217
0,17.892579584926864,,,477,,
1,,7.283317049972925,7.283317049972925,499,,
1,,7.443206361221176,7.443206361221176,549,,
1,,8.113406008058918,8.113406008058918,599,,
1,,7.987198414161842,7.987198414161842,649,,
1,,7.586215555147182,7.586215555147182,699,,
1,,7.326527489117801,7.326527489117801,749,,
1,,6.922580303823925,6.922580303823925,799,,
1,,7.179706897565069,7.179706897565069,849,,
1,,7.854769727965873,7.854769727965873,899,,
1,,7.82035286398369,7.82035286398369,949,,
1,,,,955,16.162790298461914,5.706211517631471
1,7.555483664313412,,,955,,
