acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
,82.56268310546875,82.56268310546875,0,,0.43679591831900266,0.43679591831900266,49,,
,85.4530029296875,85.4530029296875,0,,0.37735478613846907,0.37735478613846907,99,,
,86.20851135253906,86.20851135253906,0,,0.3405462336329572,0.3405462336329572,149,,
,87.51362609863281,87.51362609863281,0,,0.3133745036820794,0.3133745036820794,199,,
,88.87930297851562,88.87930297851562,0,,0.28849725148359384,0.28849725148359384,249,,
,89.5394287109375,89.5394287109375,0,,0.2688958396713261,0.2688958396713261,299,,
,90.04057312011719,90.04057312011719,0,,0.2678655816693981,0.2678655816693981,349,,
,89.58787536621094,89.58787536621094,0,,0.26896731638811466,0.26896731638811466,399,,
,90.29341888427734,90.29341888427734,0,,0.25683553762007,0.25683553762007,449,,
,90.60531616210938,90.60531616210938,0,,0.2509465743801655,0.2509465743801655,499,,
,90.4296875,90.4296875,0,,0.253465692689374,0.253465692689374,549,,
,89.54547882080078,89.54547882080078,0,,0.2657826282466928,0.2657826282466928,599,,
,90.16321563720703,90.16321563720703,0,,0.25388889409645193,0.25388889409645193,649,,
,88.91109466552734,88.91109466552734,0,,0.2892066319745593,0.2892066319745593,699,,
,90.22074890136719,90.22074890136719,0,,0.24866421953231366,0.24866421953231366,749,,
,89.73625183105469,89.73625183105469,0,,0.2615457441671063,0.2615457441671063,799,,
,89.61664581298828,89.61664581298828,0,,0.2645719267851407,0.2645719267851407,849,,
,90.17835235595703,90.17835235595703,0,,0.25725697743108633,0.25725697743108633,899,,
,90.21923065185547,90.21923065185547,0,,0.25024029771902706,0.25024029771902706,949,,
,,,0,,,,951,90.40189361572266,0.25336866286240983
88.6397933959961,,,0,0.2914791294183135,,,951,,
