epoch,loss_epoch_step,loss_step,step
0,63.6571062150045,63.6571062150045,49
0,64.31351224588738,64.31351224588738,99
0,64.49656320908142,64.49656320908142,149
0,63.95287784345642,63.95287784345642,199
0,64.15276977758288,64.15276977758288,249
0,64.16014160963816,64.16014160963816,299
0,64.26041010958592,64.26041010958592,349
