acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
,0.8577549457550049,0.8577549457550049,0,,0.3586037616393416,0.3586037616393416,49,,
,0.8904281854629517,0.8904281854629517,0,,0.2845171092317167,0.2845171092317167,99,,
,0.8914198875427246,0.8914198875427246,0,,0.2754968848069961,0.2754968848069961,149,,
,0.8964389562606812,0.8964389562606812,0,,0.2655042544402898,0.2655042544402898,199,,
,0.8926538228988647,0.8926538228988647,0,,0.27268787659141747,0.27268787659141747,249,,
,0.8994064927101135,0.8994064927101135,0,,0.2634554770053383,0.2634554770053383,299,,
,0.9080744385719299,0.9080744385719299,0,,0.24116752427136448,0.24116752427136448,349,,
,0.908505916595459,0.908505916595459,0,,0.23655246589730441,0.23655246589730441,399,,
,0.9084377884864807,0.9084377884864807,0,,0.23937731430602352,0.23937731430602352,449,,
,,,0,,,,475,0.906108021736145,0.24699272545566633
0.8861943483352661,,,0,0.29070719826609426,,,475,,
