epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.13436496299779838,0.13436496299779838,49,,
0,,0.10524305500230408,0.10524305500230408,99,,
0,,0.09045631021948437,0.09045631021948437,149,,
0,,0.09069714886543757,0.09069714886543757,199,,
0,,0.09083583212397665,0.09083583212397665,249,,
0,,0.09535921303153605,0.09535921303153605,299,,
0,,0.08576876889752297,0.08576876889752297,349,,
0,,0.08997138875544912,0.08997138875544912,399,,
0,,0.08249716552390107,0.08249716552390107,449,,
0,,,,477,13.36899185180664,0.06703922520451495
0,0.2565728376072278,,,477,,
1,,0.0891566013602727,0.0891566013602727,499,,
1,,0.08505619117724812,0.08505619117724812,549,,
1,,0.08004183966615068,0.08004183966615068,599,,
1,,0.07655212712615331,0.07655212712615331,649,,
1,,0.08069612959151823,0.08069612959151823,699,,
1,,0.09483445217873183,0.09483445217873183,749,,
1,,0.08307205420377721,0.08307205420377721,799,,
1,,0.0806265362943439,0.0806265362943439,849,,
1,,0.08535055825672384,0.08535055825672384,899,,
1,,0.08483640401755721,0.08483640401755721,949,,
1,,,,955,14.576743125915527,0.06337618847216162
1,0.0821071432825296,,,955,,
2,,0.08396223657418593,0.08396223657418593,999,,
2,,0.08105246421035453,0.08105246421035453,1049,,
2,,0.08015726376122419,0.08015726376122419,1099,,
2,,0.07967445781548307,0.07967445781548307,1149,,
2,,0.07693579262880358,0.07693579262880358,1199,,
2,,0.07842741791433572,0.07842741791433572,1249,,
2,,0.07517261612780524,0.07517261612780524,1299,,
2,,0.07591950443015749,0.07591950443015749,1349,,
2,,0.07966629292387459,0.07966629292387459,1399,,
2,,,,1433,15.116278648376465,0.06160970133150882
2,0.07887914668570913,,,1433,,
3,,0.08315940844261681,0.08315940844261681,1449,,
3,,0.07265879900092108,0.07265879900092108,1499,,
3,,0.07600500513141367,0.07600500513141367,1549,,
3,,0.07920680420977887,0.07920680420977887,1599,,
3,,0.07988466615750241,0.07988466615750241,1649,,
3,,0.07455117488094402,0.07455117488094402,1699,,
3,,0.08251076094431244,0.08251076094431244,1749,,
3,,0.07584964991052418,0.07584964991052418,1799,,
3,,0.07565448337942864,0.07565448337942864,1849,,
3,,0.07374240610502618,0.07374240610502618,1899,,
3,,,,1911,15.401549339294434,0.06097396389889781
3,0.07750610100279395,,,1911,,
4,,0.07456406900021673,0.07456406900021673,1949,,
4,,0.07422246445652167,0.07422246445652167,1999,,
4,,0.08550817915703023,0.08550817915703023,2049,,
4,,0.07071218901094045,0.07071218901094045,2099,,
4,,0.07284629242894577,0.07284629242894577,2149,,
4,,0.07284888594985446,0.07284888594985446,2199,,
4,,0.07432413708148507,0.07432413708148507,2249,,
4,,0.08044260964917863,0.08044260964917863,2299,,
4,,0.07806104196577343,0.07806104196577343,2349,,
4,,,,2389,15.542634963989258,0.0610317981657283
4,0.07687267750475527,,,2389,,
