epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,9.72283162084773,9.72283162084773,49,,
0,,8.8519609868305,8.8519609868305,99,,
0,,7.479124689904598,7.479124689904598,149,,
0,,6.342347212404717,6.342347212404717,199,,
0,,6.369352432464599,6.369352432464599,249,,
0,,6.54934112231367,6.54934112231367,299,,
0,,7.280700603483349,7.280700603483349,349,,
0,,7.605489981495897,7.605489981495897,399,,
0,,6.9405795012563996,6.9405795012563996,449,,
0,,,,477,20.840309143066406,5.134171806460767
0,8.705159073640008,,,477,,
1,,6.582875916964009,6.582875916964009,499,,
1,,7.512618477748019,7.512618477748019,549,,
1,,6.398226607519887,6.398226607519887,599,,
1,,6.423691730828354,6.423691730828354,649,,
1,,7.064283540508143,7.064283540508143,699,,
1,,6.810119591282167,6.810119591282167,749,,
1,,6.952121088054382,6.952121088054382,799,,
1,,6.538791508265416,6.538791508265416,849,,
1,,6.660246232266793,6.660246232266793,899,,
1,,6.272448221200951,6.272448221200951,949,,
1,,,,955,21.748836517333984,5.092827669414618
1,6.755672907146665,,,955,,
2,,6.430476987127825,6.430476987127825,999,,
2,,7.017329470618313,7.017329470618313,1049,,
2,,6.867243118125323,6.867243118125323,1099,,
2,,6.051234554711379,6.051234554711379,1149,,
2,,7.130513188058138,7.130513188058138,1199,,
2,,7.003433955632381,7.003433955632381,1249,,
2,,6.546165956946842,6.546165956946842,1299,,
2,,6.829572463228292,6.829572463228292,1349,,
2,,6.590133762700098,6.590133762700098,1399,,
2,,,,1433,21.880619049072266,5.110381369163127
2,6.5689326402717185,,,1433,,
3,,6.444697028884139,6.444697028884139,1449,,
3,,6.5451729126253175,6.5451729126253175,1499,,
3,,6.2028145417578555,6.2028145417578555,1549,,
3,,6.242694428487641,6.242694428487641,1599,,
3,,6.440986088102334,6.440986088102334,1649,,
3,,6.44838658244323,6.44838658244323,1699,,
3,,6.909341687937494,6.909341687937494,1749,,
3,,6.643472014538726,6.643472014538726,1799,,
3,,6.56141683722584,6.56141683722584,1849,,
3,,6.575079910023601,6.575079910023601,1899,,
3,,,,1911,22.210853576660156,4.946223872609291
3,6.515168519040862,,,1911,,
4,,7.032866359218653,7.032866359218653,1949,,
4,,6.775925436306815,6.775925436306815,1999,,
4,,6.136792045450454,6.136792045450454,2049,,
4,,6.670078202491224,6.670078202491224,2099,,
4,,7.033670838599702,7.033670838599702,2149,,
4,,7.037341113275823,7.037341113275823,2199,,
4,,6.104642306503396,6.104642306503396,2249,,
4,,6.7585013105807485,6.7585013105807485,2299,,
4,,6.439729556999271,6.439729556999271,2349,,
4,,,,2389,22.213953018188477,4.866707390626194
4,6.46794608673518,,,2389,,
