acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step
,87.5,87.5,0,,0.3282165825366974,0.3282165825366974,49
,89.0625,89.0625,0,,0.2506577670574188,0.2506577670574188,99
,91.015625,91.015625,0,,0.2515556216239929,0.2515556216239929,149
,92.1875,92.1875,0,,0.2762218415737152,0.2762218415737152,199
,89.453125,89.453125,0,,0.38916996121406555,0.38916996121406555,249
,91.40625,91.40625,0,,0.2141716629266739,0.2141716629266739,299
,89.84375,89.84375,0,,0.2439381182193756,0.2439381182193756,349
,91.40625,91.40625,0,,0.2544417679309845,0.2544417679309845,399
90.34574127197266,,,0,0.2597079873085022,,,440
,89.0625,89.0625,1,,0.28583499789237976,0.28583499789237976,449
,89.453125,89.453125,1,,0.35809028148651123,0.35809028148651123,499
,92.96875,92.96875,1,,0.2035970836877823,0.2035970836877823,549
,91.796875,91.796875,1,,0.2271614819765091,0.2271614819765091,599
,91.40625,91.40625,1,,0.3179726302623749,0.3179726302623749,649
,91.015625,91.015625,1,,0.22459664940834045,0.22459664940834045,699
,90.625,90.625,1,,0.204218327999115,0.204218327999115,749
,90.234375,90.234375,1,,0.19240690767765045,0.19240690767765045,799
,93.359375,93.359375,1,,0.2171372026205063,0.2171372026205063,849
90.36170196533203,,,1,0.2593764364719391,,,881
,92.1875,92.1875,2,,0.20762218534946442,0.20762218534946442,899
,88.28125,88.28125,2,,0.29827865958213806,0.29827865958213806,949
,89.84375,89.84375,2,,0.23895221948623657,0.23895221948623657,999
,92.1875,92.1875,2,,0.19719763100147247,0.19719763100147247,1049
,91.40625,91.40625,2,,0.27098318934440613,0.27098318934440613,1099
,85.9375,85.9375,2,,0.30782178044319153,0.30782178044319153,1149
,94.53125,94.53125,2,,0.16563689708709717,0.16563689708709717,1199
,90.625,90.625,2,,0.26573970913887024,0.26573970913887024,1249
,91.40625,91.40625,2,,0.23016513884067535,0.23016513884067535,1299
90.37943267822266,,,2,0.2593859136104584,,,1322
,90.625,90.625,3,,0.2551299035549164,0.2551299035549164,1349
,91.796875,91.796875,3,,0.2371044158935547,0.2371044158935547,1399
,88.28125,88.28125,3,,0.2447567582130432,0.2447567582130432,1449
,91.796875,91.796875,3,,0.22260800004005432,0.22260800004005432,1499
,92.1875,92.1875,3,,0.2295685112476349,0.2295685112476349,1549
,89.84375,89.84375,3,,0.2594156265258789,0.2594156265258789,1599
,90.234375,90.234375,3,,0.24102701246738434,0.24102701246738434,1649
,89.84375,89.84375,3,,0.24292263388633728,0.24292263388633728,1699
,92.1875,92.1875,3,,0.23033733665943146,0.23033733665943146,1749
90.39450073242188,,,3,0.2590988874435425,,,1763
,90.625,90.625,4,,0.3237171769142151,0.3237171769142151,1799
,92.96875,92.96875,4,,0.19509285688400269,0.19509285688400269,1849
,91.40625,91.40625,4,,0.25020936131477356,0.25020936131477356,1899
,90.625,90.625,4,,0.23341669142246246,0.23341669142246246,1949
,91.015625,91.015625,4,,0.37700214982032776,0.37700214982032776,1999
,86.71875,86.71875,4,,0.3032512664794922,0.3032512664794922,2049
,90.625,90.625,4,,0.2601211369037628,0.2601211369037628,2099
,88.671875,88.671875,4,,0.2925810217857361,0.2925810217857361,2149
,89.0625,89.0625,4,,0.3363730311393738,0.3363730311393738,2199
90.37056732177734,,,4,0.2590275704860687,,,2204
,92.96875,92.96875,5,,0.24195462465286255,0.24195462465286255,2249
,91.796875,91.796875,5,,0.19843924045562744,0.19843924045562744,2299
,89.0625,89.0625,5,,0.25299081206321716,0.25299081206321716,2349
,87.5,87.5,5,,0.4111199975013733,0.4111199975013733,2399
,89.84375,89.84375,5,,0.2698695659637451,0.2698695659637451,2449
,92.96875,92.96875,5,,0.19764362275600433,0.19764362275600433,2499
,91.796875,91.796875,5,,0.16718977689743042,0.16718977689743042,2549
,92.578125,92.578125,5,,0.2241666615009308,0.2241666615009308,2599
90.358154296875,,,5,0.25885099172592163,,,2645
,90.234375,90.234375,6,,0.2704715430736542,0.2704715430736542,2649
,92.1875,92.1875,6,,0.1981770396232605,0.1981770396232605,2699
,92.1875,92.1875,6,,0.2553079426288605,0.2553079426288605,2749
,88.28125,88.28125,6,,0.26940205693244934,0.26940205693244934,2799
,91.40625,91.40625,6,,0.20911158621311188,0.20911158621311188,2849
,91.796875,91.796875,6,,0.290632963180542,0.290632963180542,2899
,91.796875,91.796875,6,,0.24221289157867432,0.24221289157867432,2949
,92.1875,92.1875,6,,0.19552506506443024,0.19552506506443024,2999
,90.625,90.625,6,,0.21029357612133026,0.21029357612133026,3049
90.3891830444336,,,6,0.25888118147850037,,,3086
,91.796875,91.796875,7,,0.22947773337364197,0.22947773337364197,3099
,91.796875,91.796875,7,,0.19852612912654877,0.19852612912654877,3149
,91.015625,91.015625,7,,0.3625682592391968,0.3625682592391968,3199
,89.84375,89.84375,7,,0.43987563252449036,0.43987563252449036,3249
,91.015625,91.015625,7,,0.2156357765197754,0.2156357765197754,3299
,91.40625,91.40625,7,,0.19666698575019836,0.19666698575019836,3349
,89.453125,89.453125,7,,0.26981234550476074,0.26981234550476074,3399
,88.671875,88.671875,7,,0.3011900782585144,0.3011900782585144,3449
,89.84375,89.84375,7,,0.25894594192504883,0.25894594192504883,3499
90.40957641601562,,,7,0.25873199105262756,,,3527
,91.796875,91.796875,8,,0.22401131689548492,0.22401131689548492,3549
,89.84375,89.84375,8,,0.29474353790283203,0.29474353790283203,3599
,87.890625,87.890625,8,,0.24715161323547363,0.24715161323547363,3649
,91.796875,91.796875,8,,0.2259347140789032,0.2259347140789032,3699
