epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,8.195919982790352,8.195919982790352,49,,
0,,8.224828085021302,8.224828085021302,99,,
0,,8.114070301453836,8.114070301453836,149,,
0,,7.6184088300508375,7.6184088300508375,199,,
0,,7.20322289605297,7.20322289605297,249,,
0,,7.3817143647848456,7.3817143647848456,299,,
0,,7.288631292561974,7.288631292561974,349,,
0,,8.519130093404751,8.519130093404751,399,,
0,,7.91818049992587,7.91818049992587,449,,
0,,7.081176301287348,7.081176301287348,499,,
0,,7.898301363806867,7.898301363806867,549,,
0,,7.063758601841129,7.063758601841129,599,,
0,,7.739498785263235,7.739498785263235,649,,
0,,7.136596228346305,7.136596228346305,699,,
0,,8.510641510885,8.510641510885,749,,
0,,9.295819446753498,9.295819446753498,799,,
0,,8.21757498725633,8.21757498725633,849,,
0,,6.721753832881992,6.721753832881992,899,,
0,,7.430949004256626,7.430949004256626,949,,
0,,,,955,15.829458236694336,6.108958819708679
0,8.465410977001946,,,955,,
1,,8.192917906740545,8.192917906740545,999,,
