epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,12.126782642138352,12.126782642138352,49,,
0,,10.044789353295416,10.044789353295416,99,,
0,,9.299493801654094,9.299493801654094,149,,
0,,9.679914788634532,9.679914788634532,199,,
0,,9.239715581291483,9.239715581291483,249,,
0,,9.808289401769645,9.808289401769645,299,,
0,,,,318,14.041860580444336,7.750582065789863
0,11.801619386754803,,,318,,
1,,9.339652440978671,9.339652440978671,349,,
1,,8.889166892973728,8.889166892973728,399,,
1,,9.126172701711743,9.126172701711743,449,,
1,,8.64857211837888,8.64857211837888,499,,
1,,8.987539407367072,8.987539407367072,549,,
1,,9.297089156060707,9.297089156060707,599,,
1,,,,637,14.782946586608887,7.531598555015474
1,9.184646675323258,,,637,,
2,,9.113623469106248,9.113623469106248,649,,
2,,8.895782250874298,8.895782250874298,699,,
2,,9.295747388774053,9.295747388774053,749,,
2,,9.162501872655483,9.162501872655483,799,,
2,,9.042490603738196,9.042490603738196,849,,
2,,9.899011082831713,9.899011082831713,899,,
2,,8.599426310685814,8.599426310685814,949,,
2,,,,956,15.020155906677246,7.48258350628819
2,9.018251757260071,,,956,,
3,,8.526810481549495,8.526810481549495,999,,
3,,9.156184102832645,9.156184102832645,1049,,
