epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.12321665009565817,0.12321665009565817,49,,
0,,0.11575740127568855,0.11575740127568855,99,,
0,,0.0977161303558637,0.0977161303558637,149,,
0,,0.08617674386592558,0.08617674386592558,199,,
0,,0.08756127790861731,0.08756127790861731,249,,
0,,0.08591671185292905,0.08591671185292905,299,,
0,,0.07591332356678707,0.07591332356678707,349,,
0,,0.07720483438723522,0.07720483438723522,399,,
0,,0.0666275518312437,0.0666275518312437,449,,
0,,0.06770859376385623,0.06770859376385623,499,,
0,,0.06086689030641908,0.06086689030641908,549,,
0,,0.07526137481357908,0.07526137481357908,599,,
0,,0.05948427809797854,0.05948427809797854,649,,
0,,0.06210904012695022,0.06210904012695022,699,,
0,,0.076766867549573,0.076766867549573,749,,
0,,0.07123268564869405,0.07123268564869405,799,,
0,,0.0672707294665907,0.0672707294665907,849,,
0,,0.0680288968838986,0.0680288968838986,899,,
0,,0.06655246156931163,0.06655246156931163,949,,
0,,,,955,22.372093200683594,0.05119546099490475
0,0.08331571392690294,,,955,,
1,,0.05215751422691014,0.05215751422691014,999,,
1,,0.060006827783883734,0.060006827783883734,1049,,
1,,0.06288040932055626,0.06288040932055626,1099,,
1,,0.057734951885866276,0.057734951885866276,1149,,
1,,0.06193771177875859,0.06193771177875859,1199,,
1,,0.052914323838122126,0.052914323838122126,1249,,
1,,0.05417331649229033,0.05417331649229033,1299,,
1,,0.06277471544516902,0.06277471544516902,1349,,
1,,0.05998307534456644,0.05998307534456644,1399,,
1,,0.059508435379898895,0.059508435379898895,1449,,
1,,0.05971079163693667,0.05971079163693667,1499,,
1,,0.05731564501887156,0.05731564501887156,1549,,
1,,0.0672058744483087,0.0672058744483087,1599,,
1,,0.06322400308382674,0.06322400308382674,1649,,
1,,0.0651364150897228,0.0651364150897228,1699,,
1,,0.05864999752376813,0.05864999752376813,1749,,
1,,0.06028390412140913,0.06028390412140913,1799,,
1,,0.0495855840793044,0.0495855840793044,1849,,
1,,0.05992218092138891,0.05992218092138891,1899,,
1,,,,1911,24.302326202392578,0.04729706255928624
1,0.059819573352014564,,,1911,,
