epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
0,,1.4719370603561401,,1.4719370603561401,49
0,,1.4579697847366333,,1.4579697847366333,99
0,,1.3873753547668457,,1.3873753547668457,149
0,,1.3521479368209839,,1.3521479368209839,199
0,,1.2987592220306396,,1.2987592220306396,249
0,,1.2054861783981323,,1.2054861783981323,299
0,,1.1981663703918457,,1.1981663703918457,349
0,,1.1625432968139648,,1.1625432968139648,399
0,1.3523122072219849,,,,440
1,,1.1297845840454102,,1.1297845840454102,449
1,,1.1193345785140991,,1.1193345785140991,499
1,,1.0661890506744385,,1.0661890506744385,549
1,,1.0322895050048828,,1.0322895050048828,599
1,,1.021612286567688,,1.021612286567688,649
1,,1.125859022140503,,1.125859022140503,699
1,,0.9564077258110046,,0.9564077258110046,749
1,,0.9883167147636414,,0.9883167147636414,799
1,,0.9442324042320251,,0.9442324042320251,849
1,1.0302098989486694,,,,881
2,,0.9082654118537903,,0.9082654118537903,899
2,,0.8742969632148743,,0.8742969632148743,949
2,,0.8669347763061523,,0.8669347763061523,999
2,,0.8861287832260132,,0.8861287832260132,1049
2,,0.8658106327056885,,0.8658106327056885,1099
2,,0.8472092151641846,,0.8472092151641846,1149
2,,0.9298740029335022,,0.9298740029335022,1199
2,,0.839133083820343,,0.839133083820343,1249
2,,0.8573878407478333,,0.8573878407478333,1299
2,0.8822569251060486,,,,1322
3,,0.8706063032150269,,0.8706063032150269,1349
3,,0.8370412588119507,,0.8370412588119507,1399
3,,0.8141396641731262,,0.8141396641731262,1449
3,,0.8485999703407288,,0.8485999703407288,1499
3,,0.8579683899879456,,0.8579683899879456,1549
3,,0.812222421169281,,0.812222421169281,1599
3,,0.8426578640937805,,0.8426578640937805,1649
3,,0.7720730900764465,,0.7720730900764465,1699
3,,0.7676945924758911,,0.7676945924758911,1749
3,0.8120096921920776,,,,1763
4,,0.7854925394058228,,0.7854925394058228,1799
4,,0.799368143081665,,0.799368143081665,1849
4,,0.7762701511383057,,0.7762701511383057,1899
4,,0.7820725440979004,,0.7820725440979004,1949
4,,0.7342356443405151,,0.7342356443405151,1999
4,,0.7406960725784302,,0.7406960725784302,2049
4,,0.748902440071106,,0.748902440071106,2099
4,,0.7870453596115112,,0.7870453596115112,2149
4,,0.7155258655548096,,0.7155258655548096,2199
4,0.7738701701164246,,,,2204
5,,0.7544082403182983,,0.7544082403182983,2249
5,,0.7758902311325073,,0.7758902311325073,2299
5,,0.7119417786598206,,0.7119417786598206,2349
5,,0.7291008234024048,,0.7291008234024048,2399
5,,0.7270984053611755,,0.7270984053611755,2449
5,,0.7724307179450989,,0.7724307179450989,2499
5,,0.7627041935920715,,0.7627041935920715,2549
5,,0.7128562927246094,,0.7128562927246094,2599
5,0.7528284192085266,,,,2645
6,,0.7357219457626343,,0.7357219457626343,2649
6,,0.7418105602264404,,0.7418105602264404,2699
6,,0.7479551434516907,,0.7479551434516907,2749
6,,0.7530335783958435,,0.7530335783958435,2799
6,,0.7449966073036194,,0.7449966073036194,2849
6,,0.7363682985305786,,0.7363682985305786,2899
6,,0.7496475577354431,,0.7496475577354431,2949
6,,0.7105215787887573,,0.7105215787887573,2999
6,,0.7324494123458862,,0.7324494123458862,3049
6,0.7389342188835144,,,,3086
7,,0.6892458200454712,,0.6892458200454712,3099
7,,0.7042905688285828,,0.7042905688285828,3149
7,,0.6725547313690186,,0.6725547313690186,3199
7,,0.7090749740600586,,0.7090749740600586,3249
7,,0.705823540687561,,0.705823540687561,3299
7,,0.6996526718139648,,0.6996526718139648,3349
7,,0.6956886649131775,,0.6956886649131775,3399
7,,0.7300252914428711,,0.7300252914428711,3449
7,,0.7492702007293701,,0.7492702007293701,3499
7,0.7096955180168152,,,,3527
8,,0.7036719918251038,,0.7036719918251038,3549
8,,0.698598325252533,,0.698598325252533,3599
8,,0.6942214965820312,,0.6942214965820312,3649
8,,0.707765519618988,,0.707765519618988,3699
8,,0.7750860452651978,,0.7750860452651978,3749
8,,0.7139667272567749,,0.7139667272567749,3799
8,,0.7071215510368347,,0.7071215510368347,3849
8,,0.7037777900695801,,0.7037777900695801,3899
8,,0.714094340801239,,0.714094340801239,3949
8,0.7039861083030701,,,,3968
9,,0.6864268183708191,,0.6864268183708191,3999
9,,0.6674311757087708,,0.6674311757087708,4049
9,,0.6896079778671265,,0.6896079778671265,4099
9,,0.6850982904434204,,0.6850982904434204,4149
9,,0.703750491142273,,0.703750491142273,4199
9,,0.693303644657135,,0.693303644657135,4249
9,,0.6617632508277893,,0.6617632508277893,4299
9,,0.6906604766845703,,0.6906604766845703,4349
9,,0.6927270293235779,,0.6927270293235779,4399
9,0.6977899670600891,,,,4409
10,,0.6919031739234924,,0.6919031739234924,4449
10,,0.684567391872406,,0.684567391872406,4499
10,,0.7041069865226746,,0.7041069865226746,4549
10,,0.6675693392753601,,0.6675693392753601,4599
10,,0.694220244884491,,0.694220244884491,4649
10,,0.683007538318634,,0.683007538318634,4699
10,,0.6961990594863892,,0.6961990594863892,4749
10,,0.6706869006156921,,0.6706869006156921,4799
10,,0.7091173529624939,,0.7091173529624939,4849
10,0.6931793689727783,,,,4850
11,,0.6916176080703735,,0.6916176080703735,4899
11,,0.7015718817710876,,0.7015718817710876,4949
11,,0.6791536808013916,,0.6791536808013916,4999
11,,0.6937254071235657,,0.6937254071235657,5049
11,,0.6747165322303772,,0.6747165322303772,5099
11,,0.7077138423919678,,0.7077138423919678,5149
11,,0.639737069606781,,0.639737069606781,5199
11,,0.6636887192726135,,0.6636887192726135,5249
11,0.6891301870346069,,,,5291
12,,0.6925942301750183,,0.6925942301750183,5299
12,,0.716193437576294,,0.716193437576294,5349
12,,0.6672574877738953,,0.6672574877738953,5399
12,,0.7074698209762573,,0.7074698209762573,5449
12,,0.7036299109458923,,0.7036299109458923,5499
12,,0.7254363894462585,,0.7254363894462585,5549
12,,0.6888754367828369,,0.6888754367828369,5599
12,,0.6788420081138611,,0.6788420081138611,5649
12,,0.6909937262535095,,0.6909937262535095,5699
12,0.686215877532959,,,,5732
13,,0.7110924124717712,,0.7110924124717712,5749
13,,0.6534688472747803,,0.6534688472747803,5799
13,,0.6881564259529114,,0.6881564259529114,5849
13,,0.724170982837677,,0.724170982837677,5899
13,,0.6757838726043701,,0.6757838726043701,5949
13,,0.6732781529426575,,0.6732781529426575,5999
13,,0.6675670146942139,,0.6675670146942139,6049
13,,0.7076026797294617,,0.7076026797294617,6099
13,,0.6812219023704529,,0.6812219023704529,6149
13,0.6841385364532471,,,,6173
14,,0.669979453086853,,0.669979453086853,6199
14,,0.6413358449935913,,0.6413358449935913,6249
14,,0.6706721186637878,,0.6706721186637878,6299
14,,0.6280303597450256,,0.6280303597450256,6349
14,,0.6679766178131104,,0.6679766178131104,6399
14,,0.6384772062301636,,0.6384772062301636,6449
14,,0.6588547229766846,,0.6588547229766846,6499
14,,0.6668187379837036,,0.6668187379837036,6549
14,,0.6678938269615173,,0.6678938269615173,6599
14,0.6638016700744629,,,,6614
15,,0.6639557480812073,,0.6639557480812073,6649
15,,0.6834038496017456,,0.6834038496017456,6699
15,,0.6623207330703735,,0.6623207330703735,6749
15,,0.6608803272247314,,0.6608803272247314,6799
15,,0.6586758494377136,,0.6586758494377136,6849
15,,0.6885600090026855,,0.6885600090026855,6899
15,,0.6735725998878479,,0.6735725998878479,6949
15,,0.6326860785484314,,0.6326860785484314,6999
15,,0.6673938632011414,,0.6673938632011414,7049
15,0.6634289026260376,,,,7055
16,,0.6449507474899292,,0.6449507474899292,7099
16,,0.665564775466919,,0.665564775466919,7149
16,,0.6589581370353699,,0.6589581370353699,7199
16,,0.672010600566864,,0.672010600566864,7249
16,,0.6513898968696594,,0.6513898968696594,7299
16,,0.6437048316001892,,0.6437048316001892,7349
16,,0.6801373362541199,,0.6801373362541199,7399
16,,0.6554219126701355,,0.6554219126701355,7449
16,0.6614481806755066,,,,7496
17,,0.670015275478363,,0.670015275478363,7499
17,,0.6740399599075317,,0.6740399599075317,7549
17,,0.684723973274231,,0.684723973274231,7599
17,,0.6693263053894043,,0.6693263053894043,7649
17,,0.6789054870605469,,0.6789054870605469,7699
17,,0.6749613285064697,,0.6749613285064697,7749
17,,0.6494454741477966,,0.6494454741477966,7799
17,,0.6620382070541382,,0.6620382070541382,7849
17,,0.6474275588989258,,0.6474275588989258,7899
17,0.6623405814170837,,,,7937
18,,0.642711341381073,,0.642711341381073,7949
18,,0.6572563648223877,,0.6572563648223877,7999
18,,0.6737955808639526,,0.6737955808639526,8049
18,,0.6561269760131836,,0.6561269760131836,8099
18,,0.6467970609664917,,0.6467970609664917,8149
18,,0.6522888541221619,,0.6522888541221619,8199
18,,0.6704403758049011,,0.6704403758049011,8249
18,,0.6301764249801636,,0.6301764249801636,8299
18,,0.6643374562263489,,0.6643374562263489,8349
18,0.658359944820404,,,,8378
19,,0.6332923173904419,,0.6332923173904419,8399
19,,0.6861503720283508,,0.6861503720283508,8449
19,,0.6530693769454956,,0.6530693769454956,8499
19,,0.660164475440979,,0.660164475440979,8549
19,,0.6650731563568115,,0.6650731563568115,8599
19,,0.6574326753616333,,0.6574326753616333,8649
19,,0.7010427713394165,,0.7010427713394165,8699
19,,0.6734122037887573,,0.6734122037887573,8749
19,,0.6397972702980042,,0.6397972702980042,8799
19,0.658011257648468,,,,8819
20,,0.6236622333526611,,0.6236622333526611,8849
20,,0.671920657157898,,0.671920657157898,8899
20,,0.6307687759399414,,0.6307687759399414,8949
20,,0.6841039657592773,,0.6841039657592773,8999
20,,0.6739151477813721,,0.6739151477813721,9049
20,,0.6604067087173462,,0.6604067087173462,9099
20,,0.6281241178512573,,0.6281241178512573,9149
20,,0.6769206523895264,,0.6769206523895264,9199
20,,0.6548240780830383,,0.6548240780830383,9249
20,0.6563920378684998,,,,9260
21,,0.6161258220672607,,0.6161258220672607,9299
21,,0.6359333992004395,,0.6359333992004395,9349
21,,0.6365256309509277,,0.6365256309509277,9399
21,,0.6659249067306519,,0.6659249067306519,9449
21,,0.6381385326385498,,0.6381385326385498,9499
21,,0.6488043069839478,,0.6488043069839478,9549
21,,0.6402080059051514,,0.6402080059051514,9599
21,,0.6537888050079346,,0.6537888050079346,9649
21,,0.6236684918403625,,0.6236684918403625,9699
21,0.6446454524993896,,,,9701
22,,0.6519569754600525,,0.6519569754600525,9749
22,,0.6422784924507141,,0.6422784924507141,9799
22,,0.6364530920982361,,0.6364530920982361,9849
22,,0.6621129512786865,,0.6621129512786865,9899
22,,0.6358726024627686,,0.6358726024627686,9949
22,,0.6518867611885071,,0.6518867611885071,9999
22,,0.6433276534080505,,0.6433276534080505,10049
22,,0.6223347783088684,,0.6223347783088684,10099
22,0.6433988809585571,,,,10142
23,,0.6249540448188782,,0.6249540448188782,10149
23,,0.621837854385376,,0.621837854385376,10199
23,,0.6287329196929932,,0.6287329196929932,10249
23,,0.6321123242378235,,0.6321123242378235,10299
23,,0.6003990173339844,,0.6003990173339844,10349
23,,0.6100744009017944,,0.6100744009017944,10399
23,,0.6151371002197266,,0.6151371002197266,10449
23,,0.631790041923523,,0.631790041923523,10499
23,,0.6604448556900024,,0.6604448556900024,10549
23,0.6416824460029602,,,,10583
24,,0.6378151178359985,,0.6378151178359985,10599
24,,0.6575961709022522,,0.6575961709022522,10649
24,,0.6638607978820801,,0.6638607978820801,10699
24,,0.6510423421859741,,0.6510423421859741,10749
24,,0.6844395995140076,,0.6844395995140076,10799
24,,0.6214305758476257,,0.6214305758476257,10849
24,,0.6324827671051025,,0.6324827671051025,10899
24,,0.6462779641151428,,0.6462779641151428,10949
24,,0.6476404070854187,,0.6476404070854187,10999
24,0.6423733234405518,,,,11024
25,,0.6291266679763794,,0.6291266679763794,11049
25,,0.6605024337768555,,0.6605024337768555,11099
25,,0.6004605293273926,,0.6004605293273926,11149
25,,0.6527032256126404,,0.6527032256126404,11199
25,,0.6595957279205322,,0.6595957279205322,11249
25,,0.6195631623268127,,0.6195631623268127,11299
25,,0.6241140365600586,,0.6241140365600586,11349
25,,0.6693166494369507,,0.6693166494369507,11399
25,,0.6397212743759155,,0.6397212743759155,11449
25,0.6401901841163635,,,,11465
26,,0.6697916388511658,,0.6697916388511658,11499
26,,0.6324574947357178,,0.6324574947357178,11549
26,,0.6174301505088806,,0.6174301505088806,11599
26,,0.6551550626754761,,0.6551550626754761,11649
26,,0.6733946204185486,,0.6733946204185486,11699
26,,0.6292213797569275,,0.6292213797569275,11749
26,,0.6628721356391907,,0.6628721356391907,11799
26,,0.6462306380271912,,0.6462306380271912,11849
26,,0.6508255004882812,,0.6508255004882812,11899
26,0.639366626739502,,,,11906
27,,0.6356581449508667,,0.6356581449508667,11949
27,,0.617821991443634,,0.617821991443634,11999
27,,0.6064348816871643,,0.6064348816871643,12049
27,,0.6461538672447205,,0.6461538672447205,12099
27,,0.6404243111610413,,0.6404243111610413,12149
27,,0.6546536684036255,,0.6546536684036255,12199
27,,0.6149610877037048,,0.6149610877037048,12249
27,,0.6557121276855469,,0.6557121276855469,12299
27,0.6391369104385376,,,,12347
28,,0.6433941721916199,,0.6433941721916199,12349
28,,0.6501550078392029,,0.6501550078392029,12399
28,,0.6462539434432983,,0.6462539434432983,12449
28,,0.6485001444816589,,0.6485001444816589,12499
28,,0.6470317840576172,,0.6470317840576172,12549
28,,0.6498433351516724,,0.6498433351516724,12599
28,,0.6507841348648071,,0.6507841348648071,12649
28,,0.6323961615562439,,0.6323961615562439,12699
28,,0.6154451966285706,,0.6154451966285706,12749
28,0.6314407587051392,,,,12788
29,,0.6271795630455017,,0.6271795630455017,12799
29,,0.6336522102355957,,0.6336522102355957,12849
29,,0.6517317295074463,,0.6517317295074463,12899
29,,0.6143171787261963,,0.6143171787261963,12949
29,,0.6165463924407959,,0.6165463924407959,12999
29,,0.6143844723701477,,0.6143844723701477,13049
29,,0.6295585632324219,,0.6295585632324219,13099
29,,0.6359308362007141,,0.6359308362007141,13149
29,,0.632182240486145,,0.632182240486145,13199
29,0.6312000751495361,,,,13229
30,,,0.6351900696754456,,13230
