acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,top1_acc,top2_acc
,19.53125,19.53125,0,,3.005610942840576,3.005610942840576,49,,
,65.234375,65.234375,0,,1.397168517112732,1.397168517112732,99,,
,67.1875,67.1875,0,,1.1847443580627441,1.1847443580627441,149,,
,73.4375,73.4375,0,,0.9691427946090698,0.9691427946090698,199,,
,76.171875,76.171875,0,,0.9018275737762451,0.9018275737762451,249,,
,82.421875,82.421875,0,,0.7647958993911743,0.7647958993911743,299,,
,79.6875,79.6875,0,,0.7054944038391113,0.7054944038391113,349,,
,83.203125,83.203125,0,,0.6231383681297302,0.6231383681297302,399,,
64.2641830444336,,,0,1.3159518241882324,,,440,,
,86.328125,86.328125,1,,0.6041625142097473,0.6041625142097473,449,,
,82.03125,82.03125,1,,0.663876473903656,0.663876473903656,499,,
,87.890625,87.890625,1,,0.5432880520820618,0.5432880520820618,549,,
,84.765625,84.765625,1,,0.535826563835144,0.535826563835144,599,,
,88.28125,88.28125,1,,0.5774298310279846,0.5774298310279846,649,,
,89.0625,89.0625,1,,0.5044472217559814,0.5044472217559814,699,,
,82.8125,82.8125,1,,0.6235567927360535,0.6235567927360535,749,,
,84.375,84.375,1,,0.5477534532546997,0.5477534532546997,799,,
,82.03125,82.03125,1,,0.6366279125213623,0.6366279125213623,849,,
85.1560287475586,,,1,0.5830705165863037,,,881,,
,83.203125,83.203125,2,,0.6145305037498474,0.6145305037498474,899,,
,88.28125,88.28125,2,,0.49951285123825073,0.49951285123825073,949,,
,90.234375,90.234375,2,,0.4192540645599365,0.4192540645599365,999,,
,88.28125,88.28125,2,,0.49051374197006226,0.49051374197006226,1049,,
,87.5,87.5,2,,0.4282604157924652,0.4282604157924652,1099,,
,88.28125,88.28125,2,,0.5384220480918884,0.5384220480918884,1149,,
,88.671875,88.671875,2,,0.43795591592788696,0.43795591592788696,1199,,
,86.328125,86.328125,2,,0.5458745956420898,0.5458745956420898,1249,,
,89.0625,89.0625,2,,0.5101957321166992,0.5101957321166992,1299,,
