acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step
,12.5,12.5,0,,3.2702040672302246,3.2702040672302246,49
,53.125,53.125,0,,1.537445068359375,1.537445068359375,99
,63.671875,63.671875,0,,1.1634421348571777,1.1634421348571777,149
,67.96875,67.96875,0,,1.0479085445404053,1.0479085445404053,199
,76.5625,76.5625,0,,0.7622765302658081,0.7622765302658081,249
,76.5625,76.5625,0,,0.7001256942749023,0.7001256942749023,299
,75.390625,75.390625,0,,0.6828484535217285,0.6828484535217285,349
,78.90625,78.90625,0,,0.6430791616439819,0.6430791616439819,399
60.40957260131836,,,0,1.361806869506836,,,440
,81.25,81.25,1,,0.6280787587165833,0.6280787587165833,449
,79.6875,79.6875,1,,0.6767425537109375,0.6767425537109375,499
,80.078125,80.078125,1,,0.5941112041473389,0.5941112041473389,549
,78.515625,78.515625,1,,0.6832950711250305,0.6832950711250305,599
,82.421875,82.421875,1,,0.521910548210144,0.521910548210144,649
,83.59375,83.59375,1,,0.5709561705589294,0.5709561705589294,699
,77.734375,77.734375,1,,0.6036443710327148,0.6036443710327148,749
,82.03125,82.03125,1,,0.5531468987464905,0.5531468987464905,799
,78.515625,78.515625,1,,0.5998024344444275,0.5998024344444275,849
80.21453857421875,,,1,0.5962636470794678,,,881
,80.46875,80.46875,2,,0.49486052989959717,0.49486052989959717,899
,83.59375,83.59375,2,,0.5469946265220642,0.5469946265220642,949
,80.078125,80.078125,2,,0.4464592933654785,0.4464592933654785,999
,85.9375,85.9375,2,,0.44335171580314636,0.44335171580314636,1049
,84.375,84.375,2,,0.47053828835487366,0.47053828835487366,1099
,85.9375,85.9375,2,,0.4543866515159607,0.4543866515159607,1149
,86.71875,86.71875,2,,0.41179490089416504,0.41179490089416504,1199
,82.421875,82.421875,2,,0.48369884490966797,0.48369884490966797,1249
,84.375,84.375,2,,0.47864022850990295,0.47864022850990295,1299
82.60638427734375,,,2,0.5093085169792175,,,1322
,85.546875,85.546875,3,,0.466164767742157,0.466164767742157,1349
,86.71875,86.71875,3,,0.3851812779903412,0.3851812779903412,1399
,84.765625,84.765625,3,,0.48974087834358215,0.48974087834358215,1449
,83.59375,83.59375,3,,0.5040152668952942,0.5040152668952942,1499
,83.984375,83.984375,3,,0.38261285424232483,0.38261285424232483,1549
,85.15625,85.15625,3,,0.4034571051597595,0.4034571051597595,1599
,86.328125,86.328125,3,,0.4093509316444397,0.4093509316444397,1649
,85.546875,85.546875,3,,0.42081892490386963,0.42081892490386963,1699
,82.421875,82.421875,3,,0.5411859154701233,0.5411859154701233,1749
83.83067321777344,,,3,0.4687645137310028,,,1763
,84.765625,84.765625,4,,0.40623629093170166,0.40623629093170166,1799
,82.8125,82.8125,4,,0.5963148474693298,0.5963148474693298,1849
,87.890625,87.890625,4,,0.40669241547584534,0.40669241547584534,1899
,83.203125,83.203125,4,,0.42922717332839966,0.42922717332839966,1949
,85.15625,85.15625,4,,0.4513854384422302,0.4513854384422302,1999
,85.15625,85.15625,4,,0.3701140880584717,0.3701140880584717,2049
,82.03125,82.03125,4,,0.5286586284637451,0.5286586284637451,2099
,86.328125,86.328125,4,,0.38156211376190186,0.38156211376190186,2149
,83.984375,83.984375,4,,0.5094013214111328,0.5094013214111328,2199
84.6648941040039,,,4,0.44471368193626404,,,2204
,85.15625,85.15625,5,,0.4178324341773987,0.4178324341773987,2249
,87.890625,87.890625,5,,0.3112572431564331,0.3112572431564331,2299
,84.765625,84.765625,5,,0.41069114208221436,0.41069114208221436,2349
,87.890625,87.890625,5,,0.37676334381103516,0.37676334381103516,2399
,81.25,81.25,5,,0.5230993032455444,0.5230993032455444,2449
,84.375,84.375,5,,0.3988381028175354,0.3988381028175354,2499
,87.890625,87.890625,5,,0.44530630111694336,0.44530630111694336,2549
,86.71875,86.71875,5,,0.39184877276420593,0.39184877276420593,2599
85.14361572265625,,,5,0.4265448749065399,,,2645
,83.203125,83.203125,6,,0.4905072748661041,0.4905072748661041,2649
,91.40625,91.40625,6,,0.2796846926212311,0.2796846926212311,2699
,86.71875,86.71875,6,,0.5545825958251953,0.5545825958251953,2749
,84.765625,84.765625,6,,0.3833577632904053,0.3833577632904053,2799
,83.59375,83.59375,6,,0.46573707461357117,0.46573707461357117,2849
,86.328125,86.328125,6,,0.4711117148399353,0.4711117148399353,2899
,82.03125,82.03125,6,,0.4526636004447937,0.4526636004447937,2949
,84.765625,84.765625,6,,0.47407880425453186,0.47407880425453186,2999
,87.109375,87.109375,6,,0.4490150809288025,0.4490150809288025,3049
85.38209533691406,,,6,0.4165550172328949,,,3086
,86.328125,86.328125,7,,0.34680068492889404,0.34680068492889404,3099
,83.984375,83.984375,7,,0.46208590269088745,0.46208590269088745,3149
,81.640625,81.640625,7,,0.47637975215911865,0.47637975215911865,3199
,83.203125,83.203125,7,,0.4259701371192932,0.4259701371192932,3249
,85.9375,85.9375,7,,0.4202461540699005,0.4202461540699005,3299
,82.8125,82.8125,7,,0.4794619381427765,0.4794619381427765,3349
,84.375,84.375,7,,0.39157554507255554,0.39157554507255554,3399
,83.203125,83.203125,7,,0.4652683138847351,0.4652683138847351,3449
,83.203125,83.203125,7,,0.5658187866210938,0.5658187866210938,3499
85.64627838134766,,,7,0.40391483902931213,,,3527
,88.28125,88.28125,8,,0.33665987849235535,0.33665987849235535,3549
,91.796875,91.796875,8,,0.2793237864971161,0.2793237864971161,3599
,87.5,87.5,8,,0.357043594121933,0.357043594121933,3649
,87.109375,87.109375,8,,0.4174235165119171,0.4174235165119171,3699
,91.015625,91.015625,8,,0.3260369598865509,0.3260369598865509,3749
,89.453125,89.453125,8,,0.3147987127304077,0.3147987127304077,3799
,86.71875,86.71875,8,,0.31643179059028625,0.31643179059028625,3849
,88.671875,88.671875,8,,0.31235694885253906,0.31235694885253906,3899
,89.0625,89.0625,8,,0.34398022294044495,0.34398022294044495,3949
87.41755676269531,,,8,0.3517231345176697,,,3968
,89.453125,89.453125,9,,0.3033926486968994,0.3033926486968994,3999
,89.0625,89.0625,9,,0.24853897094726562,0.24853897094726562,4049
,91.015625,91.015625,9,,0.2553788423538208,0.2553788423538208,4099
,89.0625,89.0625,9,,0.3630867004394531,0.3630867004394531,4149
,92.1875,92.1875,9,,0.2249968945980072,0.2249968945980072,4199
,88.671875,88.671875,9,,0.30635136365890503,0.30635136365890503,4249
,86.328125,86.328125,9,,0.4215620160102844,0.4215620160102844,4299
,87.109375,87.109375,9,,0.3534005582332611,0.3534005582332611,4349
,85.15625,85.15625,9,,0.43736204504966736,0.43736204504966736,4399
87.66046142578125,,,9,0.34401628375053406,,,4409
,87.890625,87.890625,10,,0.32455888390541077,0.32455888390541077,4449
,92.578125,92.578125,10,,0.25844791531562805,0.25844791531562805,4499
,87.5,87.5,10,,0.3519633412361145,0.3519633412361145,4549
,89.453125,89.453125,10,,0.24551740288734436,0.24551740288734436,4599
,87.5,87.5,10,,0.41115105152130127,0.41115105152130127,4649
,88.671875,88.671875,10,,0.36374539136886597,0.36374539136886597,4699
,91.40625,91.40625,10,,0.3059145510196686,0.3059145510196686,4749
,85.9375,85.9375,10,,0.39511460065841675,0.39511460065841675,4799
,85.15625,85.15625,10,,0.3194204568862915,0.3194204568862915,4849
87.84220123291016,,,10,0.3400143086910248,,,4850
,91.40625,91.40625,11,,0.2452189326286316,0.2452189326286316,4899
,87.5,87.5,11,,0.2817724347114563,0.2817724347114563,4949
,85.546875,85.546875,11,,0.3216560482978821,0.3216560482978821,4999
,87.109375,87.109375,11,,0.3979770541191101,0.3979770541191101,5049
,83.984375,83.984375,11,,0.38350000977516174,0.38350000977516174,5099
,87.109375,87.109375,11,,0.34163859486579895,0.34163859486579895,5149
,89.0625,89.0625,11,,0.3887370824813843,0.3887370824813843,5199
,86.328125,86.328125,11,,0.3152311444282532,0.3152311444282532,5249
87.89006805419922,,,11,0.33626922965049744,,,5291
,86.71875,86.71875,12,,0.33336853981018066,0.33336853981018066,5299
,93.359375,93.359375,12,,0.19834357500076294,0.19834357500076294,5349
,88.28125,88.28125,12,,0.3251282274723053,0.3251282274723053,5399
,85.9375,85.9375,12,,0.37883418798446655,0.37883418798446655,5449
,87.109375,87.109375,12,,0.3080892860889435,0.3080892860889435,5499
,87.890625,87.890625,12,,0.3241131603717804,0.3241131603717804,5549
,87.5,87.5,12,,0.351173996925354,0.351173996925354,5599
,87.109375,87.109375,12,,0.38698166608810425,0.38698166608810425,5649
