epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.11289698021982561,0.11289698021982561,49,,
0,,0.09515157242208755,0.09515157242208755,99,,
0,,0.09889389708403351,0.09889389708403351,149,,
0,,0.09207178682970779,0.09207178682970779,199,,
0,,0.09508894023794322,0.09508894023794322,249,,
0,,0.09803606694844695,0.09803606694844695,299,,
0,,0.09436846415627774,0.09436846415627774,349,,
0,,0.09030440807751232,0.09030440807751232,399,,
0,,0.08452714903816591,0.08452714903816591,449,,
0,,,,477,14.367440223693848,0.07107512965879516
0,0.11280566845262432,,,477,,
1,,0.09685741966317243,0.09685741966317243,499,,
1,,0.07894456173314099,0.07894456173314099,549,,
1,,0.0803897491737446,0.0803897491737446,599,,
1,,0.08601071496969946,0.08601071496969946,649,,
1,,0.0770285370076428,0.0770285370076428,699,,
1,,0.08328774124842758,0.08328774124842758,749,,
1,,0.08234428959030853,0.08234428959030853,799,,
1,,0.08622674037947868,0.08622674037947868,849,,
1,,0.08365150975054833,0.08365150975054833,899,,
1,,0.08539006187152644,0.08539006187152644,949,,
1,,,,955,15.868217468261719,0.06290843294132807
1,0.08372352715577012,,,955,,
2,,0.07997869034155704,0.07997869034155704,999,,
2,,0.08666224904469531,0.08666224904469531,1049,,
2,,0.08003575465331011,0.08003575465331011,1099,,
2,,0.07622963655108965,0.07622963655108965,1149,,
2,,0.0811616314216286,0.0811616314216286,1199,,
2,,0.08404455457806966,0.08404455457806966,1249,,
2,,0.07305214286328783,0.07305214286328783,1299,,
2,,0.08135394606542957,0.08135394606542957,1349,,
