epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.065819776481289,0.065819776481289,49,,
0,,0.06561713757384058,0.06561713757384058,99,,
0,,0.07065772542245405,0.07065772542245405,149,,
0,,0.06838092648200622,0.06838092648200622,199,,
0,,0.06159408066775586,0.06159408066775586,249,,
0,,0.06314673805409153,0.06314673805409153,299,,
0,,0.06301089003146272,0.06301089003146272,349,,
0,,0.061841161455452265,0.061841161455452265,399,,
0,,0.06597775197424711,0.06597775197424711,449,,
0,,,,477,19.742637634277344,0.05182154301843591
0,0.06492568438829678,,,477,,
1,,0.06082645882061446,0.06082645882061446,499,,
1,,0.06946852651034252,0.06946852651034252,549,,
1,,0.070436543276662,0.070436543276662,599,,
1,,0.06265920280136472,0.06265920280136472,649,,
1,,0.06660008186416466,0.06660008186416466,699,,
1,,0.05927929454355565,0.05927929454355565,749,,
1,,0.06416432165449663,0.06416432165449663,799,,
1,,0.06374304542600849,0.06374304542600849,849,,
1,,0.07181807850727392,0.07181807850727392,899,,
1,,0.06763938531402386,0.06763938531402386,949,,
1,,,,955,19.751937866210938,0.05177857454250658
1,0.06445804260775884,,,955,,
2,,0.06786824161641987,0.06786824161641987,999,,
2,,0.057063763507503605,0.057063763507503605,1049,,
