epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
8,,1.4095871448516846,,1.4095871448516846,3799
8,,1.2717865705490112,,1.2717865705490112,3849
8,,1.3099921941757202,,1.3099921941757202,3899
8,,1.4517934322357178,,1.4517934322357178,3949
8,1.3958231210708618,,,,3968
9,,1.4162647724151611,,1.4162647724151611,3999
9,,1.4160575866699219,,1.4160575866699219,4049
9,,1.3835101127624512,,1.3835101127624512,4099
9,,1.396394968032837,,1.396394968032837,4149
9,,1.3397490978240967,,1.3397490978240967,4199
9,,1.4222331047058105,,1.4222331047058105,4249
9,,1.4346833229064941,,1.4346833229064941,4299
9,,1.432915210723877,,1.432915210723877,4349
9,,1.4653390645980835,,1.4653390645980835,4399
9,1.3870006799697876,,,,4409
10,,1.39030122756958,,1.39030122756958,4449
10,,1.3592108488082886,,1.3592108488082886,4499
10,,1.4082602262496948,,1.4082602262496948,4549
10,,1.3441171646118164,,1.3441171646118164,4599
10,,1.4018255472183228,,1.4018255472183228,4649
10,,1.3574254512786865,,1.3574254512786865,4699
10,,1.3301302194595337,,1.3301302194595337,4749
10,,1.382916808128357,,1.382916808128357,4799
10,,1.3917973041534424,,1.3917973041534424,4849
10,1.3847042322158813,,,,4850
11,,1.4075953960418701,,1.4075953960418701,4899
11,,1.388835072517395,,1.388835072517395,4949
11,,1.2881536483764648,,1.2881536483764648,4999
11,,1.3283793926239014,,1.3283793926239014,5049
11,,1.3525798320770264,,1.3525798320770264,5099
11,,1.4575960636138916,,1.4575960636138916,5149
11,,1.3351720571517944,,1.3351720571517944,5199
11,,1.3686312437057495,,1.3686312437057495,5249
11,1.3802237510681152,,,,5291
12,,1.3629573583602905,,1.3629573583602905,5299
12,,1.3397817611694336,,1.3397817611694336,5349
12,,1.3488235473632812,,1.3488235473632812,5399
12,,1.3125619888305664,,1.3125619888305664,5449
12,,1.426383137702942,,1.426383137702942,5499
12,,1.4357565641403198,,1.4357565641403198,5549
12,,1.4189471006393433,,1.4189471006393433,5599
12,,1.4126640558242798,,1.4126640558242798,5649
12,,1.325276255607605,,1.325276255607605,5699
12,1.3754016160964966,,,,5732
13,,1.4282612800598145,,1.4282612800598145,5749
13,,1.4385087490081787,,1.4385087490081787,5799
13,,1.399524211883545,,1.399524211883545,5849
13,,1.337097406387329,,1.337097406387329,5899
13,,1.3896499872207642,,1.3896499872207642,5949
13,,1.4114223718643188,,1.4114223718643188,5999
13,,1.368645429611206,,1.368645429611206,6049
13,,1.3386962413787842,,1.3386962413787842,6099
13,,1.3826642036437988,,1.3826642036437988,6149
13,1.371920108795166,,,,6173
14,,1.3217651844024658,,1.3217651844024658,6199
14,,1.3551212549209595,,1.3551212549209595,6249
14,,1.3700016736984253,,1.3700016736984253,6299
14,,1.3914501667022705,,1.3914501667022705,6349
14,,1.3739979267120361,,1.3739979267120361,6399
14,,1.393364667892456,,1.393364667892456,6449
14,,1.3979039192199707,,1.3979039192199707,6499
14,,1.3557243347167969,,1.3557243347167969,6549
14,,1.3779563903808594,,1.3779563903808594,6599
14,1.3691426515579224,,,,6614
15,,1.3709297180175781,,1.3709297180175781,6649
15,,1.3644461631774902,,1.3644461631774902,6699
15,,1.370749592781067,,1.370749592781067,6749
15,,1.3518157005310059,,1.3518157005310059,6799
15,,1.3450164794921875,,1.3450164794921875,6849
15,,1.3914642333984375,,1.3914642333984375,6899
15,,1.3714253902435303,,1.3714253902435303,6949
15,,1.4087022542953491,,1.4087022542953491,6999
15,,1.276797890663147,,1.276797890663147,7049
15,1.353530764579773,,,,7055
16,,1.334431529045105,,1.334431529045105,7099
16,,1.3172909021377563,,1.3172909021377563,7149
16,,1.4233007431030273,,1.4233007431030273,7199
16,,1.4777159690856934,,1.4777159690856934,7249
16,,1.3492071628570557,,1.3492071628570557,7299
16,,1.398545265197754,,1.398545265197754,7349
16,,1.3002961874008179,,1.3002961874008179,7399
16,,1.375853180885315,,1.375853180885315,7449
16,1.3508549928665161,,,,7496
17,,1.431398630142212,,1.431398630142212,7499
17,,1.2602956295013428,,1.2602956295013428,7549
17,,1.3581492900848389,,1.3581492900848389,7599
17,,1.383896827697754,,1.383896827697754,7649
17,,1.3639569282531738,,1.3639569282531738,7699
17,,1.3909307718276978,,1.3909307718276978,7749
17,,1.3090746402740479,,1.3090746402740479,7799
17,,1.3380239009857178,,1.3380239009857178,7849
17,,1.363115906715393,,1.363115906715393,7899
17,1.3455955982208252,,,,7937
18,,1.3465745449066162,,1.3465745449066162,7949
18,,1.2895530462265015,,1.2895530462265015,7999
18,,1.3133498430252075,,1.3133498430252075,8049
18,,1.3324915170669556,,1.3324915170669556,8099
18,,1.3521674871444702,,1.3521674871444702,8149
18,,1.3600704669952393,,1.3600704669952393,8199
18,,1.2703874111175537,,1.2703874111175537,8249
18,,1.2823959589004517,,1.2823959589004517,8299
18,,1.4111360311508179,,1.4111360311508179,8349
18,1.3462984561920166,,,,8378
19,,1.3821392059326172,,1.3821392059326172,8399
19,,1.3324986696243286,,1.3324986696243286,8449
19,,1.3179155588150024,,1.3179155588150024,8499
19,,1.313742756843567,,1.313742756843567,8549
19,,1.3227218389511108,,1.3227218389511108,8599
19,,1.3527140617370605,,1.3527140617370605,8649
19,,1.3823086023330688,,1.3823086023330688,8699
19,,1.3286861181259155,,1.3286861181259155,8749
19,,1.3488118648529053,,1.3488118648529053,8799
19,1.3430390357971191,,,,8819
20,,1.3054492473602295,,1.3054492473602295,8849
20,,1.3623040914535522,,1.3623040914535522,8899
20,,1.3072021007537842,,1.3072021007537842,8949
20,,1.3249720335006714,,1.3249720335006714,8999
20,,1.3609215021133423,,1.3609215021133423,9049
20,,1.3454477787017822,,1.3454477787017822,9099
20,,1.3099238872528076,,1.3099238872528076,9149
20,,1.4073086977005005,,1.4073086977005005,9199
20,,1.3638783693313599,,1.3638783693313599,9249
20,1.3478502035140991,,,,9260
21,,1.2764259576797485,,1.2764259576797485,9299
21,,1.3220540285110474,,1.3220540285110474,9349
21,,1.322428584098816,,1.322428584098816,9399
21,,1.3500151634216309,,1.3500151634216309,9449
21,,1.3972371816635132,,1.3972371816635132,9499
21,,1.3426728248596191,,1.3426728248596191,9549
21,,1.2682158946990967,,1.2682158946990967,9599
21,,1.37102210521698,,1.37102210521698,9649
21,,1.3603222370147705,,1.3603222370147705,9699
21,1.3333855867385864,,,,9701
22,,1.3606165647506714,,1.3606165647506714,9749
22,,1.3216843605041504,,1.3216843605041504,9799
22,,1.254781723022461,,1.254781723022461,9849
22,,1.3847702741622925,,1.3847702741622925,9899
22,,1.3595598936080933,,1.3595598936080933,9949
22,,1.3159633874893188,,1.3159633874893188,9999
22,,1.2738316059112549,,1.2738316059112549,10049
22,,1.3745777606964111,,1.3745777606964111,10099
22,1.334046483039856,,,,10142
23,,1.2782269716262817,,1.2782269716262817,10149
23,,1.3447147607803345,,1.3447147607803345,10199
23,,1.3488765954971313,,1.3488765954971313,10249
23,,1.3765650987625122,,1.3765650987625122,10299
23,,1.3367456197738647,,1.3367456197738647,10349
23,,1.3230834007263184,,1.3230834007263184,10399
23,,1.3685513734817505,,1.3685513734817505,10449
23,,1.316033124923706,,1.316033124923706,10499
23,,1.3750686645507812,,1.3750686645507812,10549
23,1.3317798376083374,,,,10583
24,,1.2990528345108032,,1.2990528345108032,10599
24,,1.3512049913406372,,1.3512049913406372,10649
24,,1.3407658338546753,,1.3407658338546753,10699
24,,1.3212910890579224,,1.3212910890579224,10749
24,,1.4135123491287231,,1.4135123491287231,10799
24,,1.3734049797058105,,1.3734049797058105,10849
24,,1.298187494277954,,1.298187494277954,10899
24,,1.3255800008773804,,1.3255800008773804,10949
24,,1.3400346040725708,,1.3400346040725708,10999
24,1.3321994543075562,,,,11024
25,,1.3824560642242432,,1.3824560642242432,11049
25,,1.2741684913635254,,1.2741684913635254,11099
25,,1.3599275350570679,,1.3599275350570679,11149
25,,1.355065107345581,,1.355065107345581,11199
25,,1.338057041168213,,1.338057041168213,11249
25,,1.3590677976608276,,1.3590677976608276,11299
25,,1.2739399671554565,,1.2739399671554565,11349
25,,1.3770787715911865,,1.3770787715911865,11399
25,,1.3280054330825806,,1.3280054330825806,11449
25,1.33059823513031,,,,11465
26,,1.3045531511306763,,1.3045531511306763,11499
26,,1.2766586542129517,,1.2766586542129517,11549
26,,1.3136955499649048,,1.3136955499649048,11599
26,,1.3091312646865845,,1.3091312646865845,11649
26,,1.3463563919067383,,1.3463563919067383,11699
26,,1.2910691499710083,,1.2910691499710083,11749
26,,1.326174020767212,,1.326174020767212,11799
26,,1.3186250925064087,,1.3186250925064087,11849
26,,1.316082239151001,,1.316082239151001,11899
26,1.3278080224990845,,,,11906
27,,1.3413658142089844,,1.3413658142089844,11949
27,,1.3463971614837646,,1.3463971614837646,11999
27,,1.3231338262557983,,1.3231338262557983,12049
27,,1.2850741147994995,,1.2850741147994995,12099
27,,1.3535163402557373,,1.3535163402557373,12149
27,,1.297890305519104,,1.297890305519104,12199
27,,1.2899796962738037,,1.2899796962738037,12249
27,,1.436951756477356,,1.436951756477356,12299
27,1.325615406036377,,,,12347
28,,1.3831013441085815,,1.3831013441085815,12349
28,,1.2375985383987427,,1.2375985383987427,12399
28,,1.3534648418426514,,1.3534648418426514,12449
28,,1.3574590682983398,,1.3574590682983398,12499
28,,1.286860704421997,,1.286860704421997,12549
28,,1.3064285516738892,,1.3064285516738892,12599
28,,1.331705927848816,,1.331705927848816,12649
28,,1.3471689224243164,,1.3471689224243164,12699
28,,1.2863577604293823,,1.2863577604293823,12749
28,1.322391152381897,,,,12788
29,,1.352207064628601,,1.352207064628601,12799
29,,1.3291566371917725,,1.3291566371917725,12849
29,,1.245891809463501,,1.245891809463501,12899
29,,1.2948764562606812,,1.2948764562606812,12949
29,,1.288995623588562,,1.288995623588562,12999
29,,1.2985137701034546,,1.2985137701034546,13049
29,,1.3459173440933228,,1.3459173440933228,13099
29,,1.255013108253479,,1.255013108253479,13149
29,,1.322596788406372,,1.322596788406372,13199
29,1.3219184875488281,,,,13229
30,,,1.326146125793457,,13230
