epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,10.60317896285138,10.60317896285138,49,,
0,,9.528244392333129,9.528244392333129,99,,
0,,9.604266551554856,9.604266551554856,149,,
0,,8.717838813708537,8.717838813708537,199,,
0,,8.534310993679334,8.534310993679334,249,,
0,,7.825498464891176,7.825498464891176,299,,
0,,8.398790120054048,8.398790120054048,349,,
0,,7.930530906966407,7.930530906966407,399,,
0,,7.96013737668517,7.96013737668517,449,,
0,,8.133225726872706,8.133225726872706,499,,
0,,7.701688164073789,7.701688164073789,549,,
0,,8.623813509071738,8.623813509071738,599,,
0,,7.21232128059885,7.21232128059885,649,,
0,,7.718873701211907,7.718873701211907,699,,
0,,6.89600755878942,6.89600755878942,749,,
0,,8.254028905682475,8.254028905682475,799,,
0,,7.663711205297356,7.663711205297356,849,,
0,,7.186967001176282,7.186967001176282,899,,
0,,7.802016076727794,7.802016076727794,949,,
0,,,,955,16.69147300720215,5.7215536679349555
0,9.012913936257265,,,955,,
1,,7.823990310584997,7.823990310584997,999,,
1,,6.87322940882642,6.87322940882642,1049,,
1,,7.665124058818049,7.665124058818049,1099,,
1,,7.084647621409097,7.084647621409097,1149,,
1,,8.064052538716687,8.064052538716687,1199,,
1,,7.308450691999855,7.308450691999855,1249,,
1,,6.848683333916648,6.848683333916648,1299,,
1,,7.24403171414296,7.24403171414296,1349,,
1,,7.18784042153392,7.18784042153392,1399,,
1,,6.688563654287385,6.688563654287385,1449,,
1,,7.249841338074886,7.249841338074886,1499,,
1,,6.83862255162049,6.83862255162049,1549,,
1,,7.5248834084659,7.5248834084659,1599,,
1,,6.81213576387185,6.81213576387185,1649,,
1,,6.729385290716102,6.729385290716102,1699,,
1,,6.5077674940745736,6.5077674940745736,1749,,
1,,7.290795660266876,7.290795660266876,1799,,
1,,7.513924307903124,7.513924307903124,1849,,
1,,7.114383499730932,7.114383499730932,1899,,
1,,,,1911,17.700775146484375,5.610800664449677
1,7.317121883793604,,,1911,,
2,,7.000471679864069,7.000471679864069,1949,,
2,,6.364959494589863,6.364959494589863,1999,,
2,,7.6782127907189555,7.6782127907189555,2049,,
2,,6.547724600959365,6.547724600959365,2099,,
2,,7.337728277579568,7.337728277579568,2149,,
2,,7.277235995700742,7.277235995700742,2199,,
2,,7.050887331206599,7.050887331206599,2249,,
2,,6.61673752541903,6.61673752541903,2299,,
