epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
0,,1.5644422769546509,,1.5644422769546509,49
0,,1.3838526010513306,,1.3838526010513306,99
0,,1.2512434720993042,,1.2512434720993042,149
0,,1.2114711999893188,,1.2114711999893188,199
0,,1.2268388271331787,,1.2268388271331787,249
0,,1.1992775201797485,,1.1992775201797485,299
0,,1.1742109060287476,,1.1742109060287476,349
0,,1.1791577339172363,,1.1791577339172363,399
0,1.3004151582717896,,,,440
1,,1.2039600610733032,,1.2039600610733032,449
1,,1.2181060314178467,,1.2181060314178467,499
1,,1.1350431442260742,,1.1350431442260742,549
1,,1.1691980361938477,,1.1691980361938477,599
1,,1.1381744146347046,,1.1381744146347046,649
1,,1.2114170789718628,,1.2114170789718628,699
1,,1.1461206674575806,,1.1461206674575806,749
1,,1.1388636827468872,,1.1388636827468872,799
1,,1.1175732612609863,,1.1175732612609863,849
1,1.165100336074829,,,,881
2,,1.0932410955429077,,1.0932410955429077,899
2,,1.123925805091858,,1.123925805091858,949
2,,1.1425408124923706,,1.1425408124923706,999
2,,1.125261902809143,,1.125261902809143,1049
2,,1.0846701860427856,,1.0846701860427856,1099
2,,1.167464017868042,,1.167464017868042,1149
2,,1.1510225534439087,,1.1510225534439087,1199
2,,1.1212199926376343,,1.1212199926376343,1249
2,,1.1439207792282104,,1.1439207792282104,1299
2,1.1353524923324585,,,,1322
3,,1.1157536506652832,,1.1157536506652832,1349
3,,1.0784765481948853,,1.0784765481948853,1399
3,,1.0803500413894653,,1.0803500413894653,1449
3,,1.1011826992034912,,1.1011826992034912,1499
3,,1.1398358345031738,,1.1398358345031738,1549
3,,1.1433230638504028,,1.1433230638504028,1599
3,,1.0883220434188843,,1.0883220434188843,1649
3,,1.1187629699707031,,1.1187629699707031,1699
3,,1.1388401985168457,,1.1388401985168457,1749
3,1.118194580078125,,,,1763
4,,1.0815680027008057,,1.0815680027008057,1799
4,,1.1127365827560425,,1.1127365827560425,1849
4,,1.1213880777359009,,1.1213880777359009,1899
4,,1.1412609815597534,,1.1412609815597534,1949
4,,1.121225118637085,,1.121225118637085,1999
4,,1.0523929595947266,,1.0523929595947266,2049
4,,1.094515085220337,,1.094515085220337,2099
4,,1.0997679233551025,,1.0997679233551025,2149
4,,1.0938589572906494,,1.0938589572906494,2199
4,1.0994868278503418,,,,2204
5,,1.067535638809204,,1.067535638809204,2249
5,,1.0843769311904907,,1.0843769311904907,2299
5,,1.1003587245941162,,1.1003587245941162,2349
5,,1.0960646867752075,,1.0960646867752075,2399
5,,1.0475995540618896,,1.0475995540618896,2449
5,,1.0943959951400757,,1.0943959951400757,2499
5,,1.1188205480575562,,1.1188205480575562,2549
5,,1.0547577142715454,,1.0547577142715454,2599
5,1.088323950767517,,,,2645
6,,1.1061933040618896,,1.1061933040618896,2649
6,,1.09403395652771,,1.09403395652771,2699
6,,1.074992060661316,,1.074992060661316,2749
6,,1.0596472024917603,,1.0596472024917603,2799
6,,1.06685471534729,,1.06685471534729,2849
6,,1.038787603378296,,1.038787603378296,2899
6,,1.0905134677886963,,1.0905134677886963,2949
6,,1.063499093055725,,1.063499093055725,2999
6,,1.0601860284805298,,1.0601860284805298,3049
6,1.0795921087265015,,,,3086
7,,1.1080199480056763,,1.1080199480056763,3099
7,,1.0738226175308228,,1.0738226175308228,3149
7,,1.0359104871749878,,1.0359104871749878,3199
7,,1.0022140741348267,,1.0022140741348267,3249
7,,1.1031337976455688,,1.1031337976455688,3299
7,,1.0390769243240356,,1.0390769243240356,3349
7,,1.0831105709075928,,1.0831105709075928,3399
7,,1.024673342704773,,1.024673342704773,3449
7,,1.040484070777893,,1.040484070777893,3499
7,1.0568760633468628,,,,3527
8,,1.021826982498169,,1.021826982498169,3549
8,,1.0417500734329224,,1.0417500734329224,3599
8,,1.0598008632659912,,1.0598008632659912,3649
8,,1.0701764822006226,,1.0701764822006226,3699
8,,1.0430641174316406,,1.0430641174316406,3749
8,,1.0396199226379395,,1.0396199226379395,3799
8,,1.0278536081314087,,1.0278536081314087,3849
8,,1.0150600671768188,,1.0150600671768188,3899
8,,1.0273221731185913,,1.0273221731185913,3949
8,1.048983097076416,,,,3968
9,,1.052735686302185,,1.052735686302185,3999
9,,1.0282219648361206,,1.0282219648361206,4049
9,,1.0541720390319824,,1.0541720390319824,4099
9,,1.0326417684555054,,1.0326417684555054,4149
9,,1.0799497365951538,,1.0799497365951538,4199
9,,1.0268410444259644,,1.0268410444259644,4249
9,,1.0321935415267944,,1.0321935415267944,4299
9,,1.0169628858566284,,1.0169628858566284,4349
9,,1.0093826055526733,,1.0093826055526733,4399
9,1.0419262647628784,,,,4409
10,,,1.0422502756118774,,4410
