epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
0,,1.0097335577011108,,1.0097335577011108,49
0,,0.9611092805862427,,0.9611092805862427,99
0,,0.9879081845283508,,0.9879081845283508,149
0,,0.9729270935058594,,0.9729270935058594,199
0,,1.0126718282699585,,1.0126718282699585,249
0,,0.9606651663780212,,0.9606651663780212,299
0,,0.9644197821617126,,0.9644197821617126,349
0,,0.9405985474586487,,0.9405985474586487,399
0,,0.9580154418945312,,0.9580154418945312,449
0,,0.9689130783081055,,0.9689130783081055,499
0,,0.9049492478370667,,0.9049492478370667,549
0,,0.9685349464416504,,0.9685349464416504,599
0,,0.9938411712646484,,0.9938411712646484,649
0,,0.9575583338737488,,0.9575583338737488,699
0,,0.9600533843040466,,0.9600533843040466,749
0,,0.9810546636581421,,0.9810546636581421,799
0,,0.9349713921546936,,0.9349713921546936,849
0,1.0256098508834839,,,,881
1,,0.9494583010673523,,0.9494583010673523,899
1,,0.960884690284729,,0.960884690284729,949
1,,0.9936923384666443,,0.9936923384666443,999
1,,0.946768581867218,,0.946768581867218,1049
1,,0.9743700623512268,,0.9743700623512268,1099
1,,0.9597469568252563,,0.9597469568252563,1149
1,,0.9683759808540344,,0.9683759808540344,1199
1,,0.9544263482093811,,0.9544263482093811,1249
1,,0.9442574381828308,,0.9442574381828308,1299
1,,0.9628316164016724,,0.9628316164016724,1349
1,,0.9226652383804321,,0.9226652383804321,1399
1,,0.9312758445739746,,0.9312758445739746,1449
1,,0.9621580243110657,,0.9621580243110657,1499
1,,0.934535562992096,,0.934535562992096,1549
1,,0.9826646447181702,,0.9826646447181702,1599
1,,0.9574629664421082,,0.9574629664421082,1649
1,,0.9298979640007019,,0.9298979640007019,1699
1,,0.9524031281471252,,0.9524031281471252,1749
1,0.9533256888389587,,,,1763
2,,0.9495328068733215,,0.9495328068733215,1799
2,,0.9260107278823853,,0.9260107278823853,1849
2,,0.9381819367408752,,0.9381819367408752,1899
2,,0.9741026759147644,,0.9741026759147644,1949
