epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,6.566159010818258,6.566159010818258,49,,
0,,6.849189269005744,6.849189269005744,99,,
0,,6.339768823665598,6.339768823665598,149,,
0,,6.286504523381975,6.286504523381975,199,,
0,,5.786700610612337,5.786700610612337,249,,
0,,6.8510545587417635,6.8510545587417635,299,,
0,,7.189691517465925,7.189691517465925,349,,
0,,6.25460236640177,6.25460236640177,399,,
0,,6.974307638383256,6.974307638383256,449,,
0,,,,477,22.2744197845459,4.884774589969742
0,6.3866133847625495,,,477,,
1,,6.20998597849573,6.20998597849573,499,,
1,,6.028701904604835,6.028701904604835,549,,
1,,6.243073288825786,6.243073288825786,599,,
1,,6.268108709676555,6.268108709676555,649,,
1,,6.5597513073311,6.5597513073311,699,,
1,,6.246796371605229,6.246796371605229,749,,
1,,6.903649032745997,6.903649032745997,799,,
1,,6.0906125487563685,6.0906125487563685,849,,
1,,6.49902798337992,6.49902798337992,899,,
1,,6.311601510737348,6.311601510737348,949,,
1,,,,955,22.500776290893555,4.856776423322181
1,6.35494264743336,,,955,,
2,,5.68445024467294,5.68445024467294,999,,
2,,6.231721597036236,6.231721597036236,1049,,
2,,6.254284634551493,6.254284634551493,1099,,
2,,7.348120776788523,7.348120776788523,1149,,
2,,6.677639591469436,6.677639591469436,1199,,
2,,6.4785435641827345,6.4785435641827345,1249,,
2,,6.326463392912318,6.326463392912318,1299,,
2,,6.149762957307729,6.149762957307729,1349,,
2,,5.591537360007788,5.591537360007788,1399,,
2,,,,1433,22.373645782470703,4.836910831654418
2,6.339686869908854,,,1433,,
3,,6.625544358783553,6.625544358783553,1449,,
3,,7.086211157912232,7.086211157912232,1499,,
3,,6.192599646377304,6.192599646377304,1549,,
3,,6.398629142619071,6.398629142619071,1599,,
