epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.10549548262095096,0.10549548262095096,49,,
0,,0.08952227409135138,0.08952227409135138,99,,
0,,0.08202275155849063,0.08202275155849063,149,,
0,,0.0718907556427015,0.0718907556427015,199,,
0,,0.07184000134507205,0.07184000134507205,249,,
0,,0.07611388287822043,0.07611388287822043,299,,
0,,,,318,20.150386810302734,0.05593755771583498
0,0.09344509655069426,,,318,,
1,,0.06666315164289999,0.06666315164289999,349,,
1,,0.06913729833480603,0.06913729833480603,399,,
1,,0.06440351138973954,0.06440351138973954,449,,
1,,0.06710598517415539,0.06710598517415539,499,,
1,,0.06441636028281059,0.06441636028281059,549,,
1,,0.06395000071546827,0.06395000071546827,599,,
1,,,,637,21.38604736328125,0.05168815754637659
1,0.06672796903526013,,,637,,
2,,0.06887353974188128,0.06887353974188128,649,,
2,,0.062341617007187565,0.062341617007187565,699,,
2,,0.06479220109187635,0.06479220109187635,749,,
2,,0.06758336645272849,0.06758336645272849,799,,
2,,0.06658882820395916,0.06658882820395916,849,,
2,,0.06303288989329897,0.06303288989329897,899,,
2,,0.062930353063746,0.062930353063746,949,,
2,,,,956,22.24961280822754,0.05184261790561453
2,0.06437148214625758,,,956,,
3,,0.06199303891238082,0.06199303891238082,999,,
3,,0.06571874494537008,0.06571874494537008,1049,,
3,,0.06274817827078746,0.06274817827078746,1099,,
3,,0.06391512281981383,0.06391512281981383,1149,,
3,,0.05774434954478377,0.05774434954478377,1199,,
3,,0.06483569927884937,0.06483569927884937,1249,,
3,,,,1275,22.364337921142578,0.04963698159315616
3,0.06310462909966422,,,1275,,
4,,0.06039540776882969,0.06039540776882969,1299,,
4,,0.059148061112591216,0.059148061112591216,1349,,
4,,0.0655130886281921,0.0655130886281921,1399,,
4,,0.06258285791679168,0.06258285791679168,1449,,
4,,0.06029857284123943,0.06029857284123943,1499,,
4,,0.06102799581619788,0.06102799581619788,1549,,
4,,,,1594,22.950387954711914,0.05000873586116891
4,0.062183058680859514,,,1594,,
5,,0.06990076314685228,0.06990076314685228,1599,,
5,,0.06453580301168876,0.06453580301168876,1649,,
5,,0.06375593574098501,0.06375593574098501,1699,,
5,,0.062030292029295525,0.062030292029295525,1749,,
5,,0.06717244756192887,0.06717244756192887,1799,,
5,,0.06021541689773782,0.06021541689773782,1849,,
5,,0.06245615577170019,0.06245615577170019,1899,,
5,,,,1913,22.996898651123047,0.048865127214611885
5,0.0616198339707213,,,1913,,
6,,0.05808599843923576,0.05808599843923576,1949,,
6,,0.058989695813375494,0.058989695813375494,1999,,
6,,0.06348479604970365,0.06348479604970365,2049,,
6,,0.059960597880582264,0.059960597880582264,2099,,
6,,0.06587693457885994,0.06587693457885994,2149,,
6,,0.059765462279766195,0.059765462279766195,2199,,
6,,,,2232,22.9069766998291,0.049589087778708824
6,0.061175509598464094,,,2232,,
7,,0.06225178531524988,0.06225178531524988,2249,,
7,,0.06262212975360823,0.06262212975360823,2299,,
