epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,37.73644778711589,37.73644778711589,49,,
0,,14.961591532348839,14.961591532348839,99,,
0,,12.149571068858842,12.149571068858842,149,,
0,,11.204741462621454,11.204741462621454,199,,
0,,8.418088851183308,8.418088851183308,249,,
0,,9.2003361331518,9.2003361331518,299,,
0,,8.021580363557739,8.021580363557739,349,,
0,,7.032971082366463,7.032971082366463,399,,
0,,7.555738796529285,7.555738796529285,449,,
0,,,,477,16.46201515197754,5.759901720492562
0,15.816954701002022,,,477,,
1,,8.183982222428131,8.183982222428131,499,,
1,,7.415090078775142,7.415090078775142,549,,
1,,7.337261069137692,7.337261069137692,599,,
1,,6.907627158975633,6.907627158975633,649,,
1,,7.1095098770979,7.1095098770979,699,,
1,,7.348723719936273,7.348723719936273,749,,
1,,7.0894631968716455,7.0894631968716455,799,,
1,,7.193172281715795,7.193172281715795,849,,
1,,6.917361107710547,6.917361107710547,899,,
1,,7.738380317607079,7.738380317607079,949,,
1,,,,955,17.69457244873047,5.500432009100336
1,7.243166469857958,,,955,,
