acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step
,91.40625,91.40625,0,,0.27247753739356995,0.27247753739356995,49
,89.453125,89.453125,0,,0.31216973066329956,0.31216973066329956,99
,89.84375,89.84375,0,,0.2706921100616455,0.2706921100616455,149
,91.015625,91.015625,0,,0.2342108190059662,0.2342108190059662,199
,88.28125,88.28125,0,,0.24717378616333008,0.24717378616333008,249
,88.671875,88.671875,0,,0.2830777168273926,0.2830777168273926,299
,91.015625,91.015625,0,,0.22931945323944092,0.22931945323944092,349
,89.84375,89.84375,0,,0.24641835689544678,0.24641835689544678,399
90.35549926757812,,,0,0.26037806272506714,,,440
,91.40625,91.40625,1,,0.27299097180366516,0.27299097180366516,449
,88.28125,88.28125,1,,0.2685546278953552,0.2685546278953552,499
,90.234375,90.234375,1,,0.2932625114917755,0.2932625114917755,549
,89.0625,89.0625,1,,0.29112130403518677,0.29112130403518677,599
,89.0625,89.0625,1,,0.3665406107902527,0.3665406107902527,649
,92.96875,92.96875,1,,0.19732995331287384,0.19732995331287384,699
,92.578125,92.578125,1,,0.20126476883888245,0.20126476883888245,749
,87.890625,87.890625,1,,0.3454364240169525,0.3454364240169525,799
,91.40625,91.40625,1,,0.23824702203273773,0.23824702203273773,849
90.3980484008789,,,1,0.2592952251434326,,,881
,91.796875,91.796875,2,,0.2000584751367569,0.2000584751367569,899
,90.625,90.625,2,,0.21588966250419617,0.21588966250419617,949
,91.40625,91.40625,2,,0.22473359107971191,0.22473359107971191,999
,90.234375,90.234375,2,,0.23038914799690247,0.23038914799690247,1049
,91.40625,91.40625,2,,0.22506104409694672,0.22506104409694672,1099
,92.96875,92.96875,2,,0.2196195274591446,0.2196195274591446,1149
,88.671875,88.671875,2,,0.23381492495536804,0.23381492495536804,1199
,87.890625,87.890625,2,,0.28891485929489136,0.28891485929489136,1249
,85.9375,85.9375,2,,0.349872887134552,0.349872887134552,1299
90.37322998046875,,,2,0.25911062955856323,,,1322
,89.0625,89.0625,3,,0.2478259801864624,0.2478259801864624,1349
,92.1875,92.1875,3,,0.25505515933036804,0.25505515933036804,1399
,91.796875,91.796875,3,,0.21014679968357086,0.21014679968357086,1449
,91.40625,91.40625,3,,0.23773041367530823,0.23773041367530823,1499
,92.96875,92.96875,3,,0.20267073810100555,0.20267073810100555,1549
,87.5,87.5,3,,0.32582491636276245,0.32582491636276245,1599
,93.359375,93.359375,3,,0.18267188966274261,0.18267188966274261,1649
,87.890625,87.890625,3,,0.30274590849876404,0.30274590849876404,1699
,94.140625,94.140625,3,,0.21366743743419647,0.21366743743419647,1749
90.40425872802734,,,3,0.2588794231414795,,,1763
,87.5,87.5,4,,0.31472355127334595,0.31472355127334595,1799
,90.625,90.625,4,,0.2782602608203888,0.2782602608203888,1849
,91.015625,91.015625,4,,0.23245714604854584,0.23245714604854584,1899
,86.328125,86.328125,4,,0.2938210964202881,0.2938210964202881,1949
,88.671875,88.671875,4,,0.26934733986854553,0.26934733986854553,1999
,90.625,90.625,4,,0.30948203802108765,0.30948203802108765,2049
,90.625,90.625,4,,0.2784305512905121,0.2784305512905121,2099
,89.453125,89.453125,4,,0.2700032591819763,0.2700032591819763,2149
,88.28125,88.28125,4,,0.2796148359775543,0.2796148359775543,2199
90.41400909423828,,,4,0.2588181793689728,,,2204
,91.40625,91.40625,5,,0.3043636083602905,0.3043636083602905,2249
,89.84375,89.84375,5,,0.28517234325408936,0.28517234325408936,2299
,91.015625,91.015625,5,,0.23159867525100708,0.23159867525100708,2349
,90.234375,90.234375,5,,0.28310316801071167,0.28310316801071167,2399
,89.84375,89.84375,5,,0.22739450633525848,0.22739450633525848,2449
,89.453125,89.453125,5,,0.3000197112560272,0.3000197112560272,2499
,89.0625,89.0625,5,,0.3091996908187866,0.3091996908187866,2549
,92.1875,92.1875,5,,0.21838583052158356,0.21838583052158356,2599
90.4228744506836,,,5,0.25872597098350525,,,2645
,91.796875,91.796875,6,,0.20777815580368042,0.20777815580368042,2649
,89.0625,89.0625,6,,0.3322916626930237,0.3322916626930237,2699
,89.0625,89.0625,6,,0.2726501524448395,0.2726501524448395,2749
,87.5,87.5,6,,0.23414087295532227,0.23414087295532227,2799
,89.0625,89.0625,6,,0.271681010723114,0.271681010723114,2849
,91.015625,91.015625,6,,0.2198255956172943,0.2198255956172943,2899
