epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.09923120829247652,0.09923120829247652,49,,
0,,0.08487218833812316,0.08487218833812316,99,,
0,,0.07864640984071103,0.07864640984071103,149,,
0,,0.07233628360223626,0.07233628360223626,199,,
0,,0.06646629825607503,0.06646629825607503,249,,
0,,0.06814696873793505,0.06814696873793505,299,,
0,,,,318,21.155038833618164,0.054754651892759486
0,0.08565689597245899,,,318,,
1,,0.06283600566735977,0.06283600566735977,349,,
1,,0.07060051007471509,0.07060051007471509,399,,
1,,0.06889521517284339,0.06889521517284339,449,,
1,,0.06449318790796274,0.06449318790796274,499,,
1,,0.06742612889463727,0.06742612889463727,549,,
1,,0.0651766195054703,0.0651766195054703,599,,
1,,,,637,23.35968780517578,0.049651266973461464
1,0.06427768111583335,,,637,,
2,,0.06546834877601178,0.06546834877601178,649,,
2,,0.06466773303930384,0.06466773303930384,699,,
2,,0.06447554262311975,0.06447554262311975,749,,
2,,0.05907247111397238,0.05907247111397238,799,,
2,,0.06332733175846737,0.06332733175846737,849,,
2,,0.06274785560466918,0.06274785560466918,899,,
2,,0.062332426691593806,0.062332426691593806,949,,
2,,,,956,23.920928955078125,0.04847761015035218
2,0.06099216000585489,,,956,,
3,,0.058631782007172596,0.058631782007172596,999,,
3,,0.059684836455345405,0.059684836455345405,1049,,
3,,0.05630553590112341,0.05630553590112341,1099,,
3,,0.06041951805020116,0.06041951805020116,1149,,
3,,0.056574391696057484,0.056574391696057484,1199,,
3,,0.055699524147007184,0.055699524147007184,1249,,
3,,,,1275,24.05736541748047,0.047740759870357016
3,0.059294513528357705,,,1275,,
4,,0.055326838281297426,0.055326838281297426,1299,,
4,,0.059801316129084056,0.059801316129084056,1349,,
4,,0.060441148425162274,0.060441148425162274,1399,,
4,,0.05794083029447647,0.05794083029447647,1449,,
4,,0.0598855830823245,0.0598855830823245,1499,,
4,,0.0583285849311348,0.0583285849311348,1549,,
4,,,,1594,24.551937103271484,0.0465348931745665
4,0.058212251688876476,,,1594,,
5,,0.056883680436401206,0.056883680436401206,1599,,
5,,0.05538353140301802,0.05538353140301802,1649,,
5,,0.056490041437342875,0.056490041437342875,1699,,
5,,0.05569692532446783,0.05569692532446783,1749,,
5,,0.05748015541568129,0.05748015541568129,1799,,
5,,0.056862244559843976,0.056862244559843976,1849,,
5,,0.0573919387781846,0.0573919387781846,1899,,
5,,,,1913,25.09612274169922,0.045671001268428414
5,0.05740952493742611,,,1913,,
6,,0.05654753095895496,0.05654753095895496,1949,,
6,,0.055311901879839385,0.055311901879839385,1999,,
6,,0.05784324746545829,0.05784324746545829,2049,,
6,,0.05791323556768395,0.05791323556768395,2099,,
6,,0.057461008797888936,0.057461008797888936,2149,,
6,,0.05350680672408755,0.05350680672408755,2199,,
6,,,,2232,25.178295135498047,0.04593113384956813
6,0.05691494200955725,,,2232,,
7,,0.05423039925637939,0.05423039925637939,2249,,
7,,0.05233333509811753,0.05233333509811753,2299,,
7,,0.05560116716667194,0.05560116716667194,2349,,
7,,0.05546727073643986,0.05546727073643986,2399,,
7,,0.05477648788516949,0.05477648788516949,2449,,
7,,0.05517625126022857,0.05517625126022857,2499,,
7,,0.05677119024874132,0.05677119024874132,2549,,
7,,,,2551,24.94883918762207,0.04591076093280989
7,0.056546962324637684,,,2551,,
8,,0.055624178739867226,0.055624178739867226,2599,,
