epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.20324935636141558,0.20324935636141558,49,,
0,,0.1492167142140319,0.1492167142140319,99,,
0,,0.11530096939449008,0.11530096939449008,149,,
0,,0.11393552043934312,0.11393552043934312,199,,
0,,0.10619787835983453,0.10619787835983453,249,,
0,,0.10652675899729826,0.10652675899729826,299,,
0,,0.10029778908918967,0.10029778908918967,349,,
0,,0.09492638430939916,0.09492638430939916,399,,
0,,0.09259175412799028,0.09259175412799028,449,,
0,,,,477,10.857364654541016,0.07892527797930435
0,0.14295908307363533,,,477,,
1,,0.09184988464200707,0.09184988464200707,499,,
1,,0.0923399124973942,0.0923399124973942,549,,
1,,0.09367450972237182,0.09367450972237182,599,,
1,,0.09392694621080738,0.09392694621080738,649,,
1,,0.09139728177919311,0.09139728177919311,699,,
1,,0.09537359525251628,0.09537359525251628,749,,
1,,0.09184527100008621,0.09184527100008621,799,,
1,,0.09297953556777092,0.09297953556777092,849,,
1,,0.09333380806970636,0.09333380806970636,899,,
1,,0.09264530270553105,0.09264530270553105,949,,
1,,,,955,11.705426216125488,0.07535938574485723
1,0.09344553305774467,,,955,,
