epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.16052630188320574,0.16052630188320574,49,,
0,,0.1318300533024486,0.1318300533024486,99,,
0,,0.1199985111914909,0.1199985111914909,149,,
0,,0.1269778815929935,0.1269778815929935,199,,
0,,0.12484835138710941,0.12484835138710941,249,,
0,,0.12382643234115337,0.12382643234115337,299,,
0,,0.1185552462761276,0.1185552462761276,349,,
0,,0.1282879141962644,0.1282879141962644,399,,
0,,0.11203810042158249,0.11203810042158249,449,,
0,,,,477,12.097674369812012,0.09474485048044215
0,0.147159853576493,,,477,,
1,,0.11679159743374964,0.11679159743374964,499,,
1,,0.12909552728937318,0.12909552728937318,549,,
