acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step
,52.734375,52.734375,0,,1.6749356985092163,1.6749356985092163,49
,71.875,71.875,0,,0.9838748574256897,0.9838748574256897,99
,77.34375,77.34375,0,,0.7356529235839844,0.7356529235839844,149
,77.34375,77.34375,0,,0.6927388906478882,0.6927388906478882,199
,81.25,81.25,0,,0.616352915763855,0.616352915763855,249
,84.375,84.375,0,,0.48154813051223755,0.48154813051223755,299
,84.375,84.375,0,,0.5301298499107361,0.5301298499107361,349
,84.375,84.375,0,,0.47476041316986084,0.47476041316986084,399
71.90248107910156,,,0,0.9452258348464966,,,440
,83.984375,83.984375,1,,0.3986916244029999,0.3986916244029999,449
,83.203125,83.203125,1,,0.4852752089500427,0.4852752089500427,499
,83.59375,83.59375,1,,0.5338553190231323,0.5338553190231323,549
,79.6875,79.6875,1,,0.5549880266189575,0.5549880266189575,599
,86.71875,86.71875,1,,0.44131311774253845,0.44131311774253845,649
,83.203125,83.203125,1,,0.3800017237663269,0.3800017237663269,699
,82.421875,82.421875,1,,0.44661930203437805,0.44661930203437805,749
,79.6875,79.6875,1,,0.5673807263374329,0.5673807263374329,799
,86.328125,86.328125,1,,0.38760921359062195,0.38760921359062195,849
84.43882751464844,,,1,0.46130797266960144,,,881
,88.671875,88.671875,2,,0.3487701117992401,0.3487701117992401,899
,78.515625,78.515625,2,,0.5528561472892761,0.5528561472892761,949
,87.109375,87.109375,2,,0.3119821846485138,0.3119821846485138,999
,85.546875,85.546875,2,,0.43422362208366394,0.43422362208366394,1049
,86.71875,86.71875,2,,0.3639126718044281,0.3639126718044281,1099
