epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
0,,0.8163918852806091,,0.8163918852806091,49
0,,0.6374127864837646,,0.6374127864837646,99
0,,0.5684888958930969,,0.5684888958930969,149
0,,0.47472038865089417,,0.47472038865089417,199
0,,0.44886499643325806,,0.44886499643325806,249
0,,0.4195118546485901,,0.4195118546485901,299
0,,0.3813508152961731,,0.3813508152961731,349
0,,0.31482407450675964,,0.31482407450675964,399
0,0.5306808352470398,,,,440
1,,0.3214370608329773,,0.3214370608329773,449
1,,0.2773824632167816,,0.2773824632167816,499
1,,0.27170515060424805,,0.27170515060424805,549
1,,0.25722503662109375,,0.25722503662109375,599
1,,0.2539205551147461,,0.2539205551147461,649
1,,0.2274402678012848,,0.2274402678012848,699
1,,0.2124616950750351,,0.2124616950750351,749
1,,0.1945287436246872,,0.1945287436246872,799
1,,0.20262452960014343,,0.20262452960014343,849
1,0.24548199772834778,,,,881
2,,0.21102461218833923,,0.21102461218833923,899
2,,0.1903323531150818,,0.1903323531150818,949
2,,0.1812823861837387,,0.1812823861837387,999
2,,0.16007797420024872,,0.16007797420024872,1049
2,,0.14705048501491547,,0.14705048501491547,1099
2,,0.15448112785816193,,0.15448112785816193,1149
2,,0.14177092909812927,,0.14177092909812927,1199
2,,0.13443754613399506,,0.13443754613399506,1249
2,,0.13771368563175201,,0.13771368563175201,1299
2,0.16526737809181213,,,,1322
3,,0.13504542410373688,,0.13504542410373688,1349
3,,0.11831886321306229,,0.11831886321306229,1399
3,,0.10821468383073807,,0.10821468383073807,1449
3,,0.11203483492136002,,0.11203483492136002,1499
3,,0.09828749299049377,,0.09828749299049377,1549
3,,0.11203057318925858,,0.11203057318925858,1599
3,,0.10946382582187653,,0.10946382582187653,1649
3,,0.11185525357723236,,0.11185525357723236,1699
3,,0.11066505312919617,,0.11066505312919617,1749
3,0.12657767534255981,,,,1763
4,,0.0767669677734375,,0.0767669677734375,1799
4,,0.09581318497657776,,0.09581318497657776,1849
4,,0.0844128280878067,,0.0844128280878067,1899
4,,0.24316701292991638,,0.24316701292991638,1949
4,,0.08675044029951096,,0.08675044029951096,1999
4,,0.09314554184675217,,0.09314554184675217,2049
4,,0.11970669776201248,,0.11970669776201248,2099
4,,0.07749038189649582,,0.07749038189649582,2149
4,,0.15323787927627563,,0.15323787927627563,2199
4,0.1041184738278389,,,,2204
5,,0.05864536762237549,,0.05864536762237549,2249
5,,0.0855642631649971,,0.0855642631649971,2299
5,,0.07757793366909027,,0.07757793366909027,2349
5,,0.08218205720186234,,0.08218205720186234,2399
5,,0.06978940963745117,,0.06978940963745117,2449
5,,0.07417942583560944,,0.07417942583560944,2499
5,,0.09229317307472229,,0.09229317307472229,2549
5,,0.08248797059059143,,0.08248797059059143,2599
5,0.08426358550786972,,,,2645
6,,0.06915252655744553,,0.06915252655744553,2649
6,,0.07556172460317612,,0.07556172460317612,2699
6,,0.07513950020074844,,0.07513950020074844,2749
6,,0.06559102237224579,,0.06559102237224579,2799
6,,0.09469093382358551,,0.09469093382358551,2849
6,,0.08437954634428024,,0.08437954634428024,2899
6,,0.05936766415834427,,0.05936766415834427,2949
6,,0.08041319996118546,,0.08041319996118546,2999
6,,0.07823503017425537,,0.07823503017425537,3049
6,0.07874000072479248,,,,3086
7,,0.05240040645003319,,0.05240040645003319,3099
7,,0.06181216612458229,,0.06181216612458229,3149
7,,0.05067191645503044,,0.05067191645503044,3199
7,,0.047333985567092896,,0.047333985567092896,3249
7,,0.05726679787039757,,0.05726679787039757,3299
7,,0.05816907063126564,,0.05816907063126564,3349
7,,0.0553751215338707,,0.0553751215338707,3399
7,,0.06799216568470001,,0.06799216568470001,3449
7,,0.06033945828676224,,0.06033945828676224,3499
