epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.092272857853015,0.092272857853015,49,,
0,,0.083525629667515,0.083525629667515,99,,
0,,0.07783868366052552,0.07783868366052552,149,,
0,,0.07286396905651567,0.07286396905651567,199,,
0,,0.07236460567061832,0.07236460567061832,249,,
0,,0.06686684913245848,0.06686684913245848,299,,
0,,,,318,21.3782958984375,0.05342624452504489
0,0.08501481537258815,,,318,,
1,,0.06501162992673414,0.06501162992673414,349,,
1,,0.06785295495821005,0.06785295495821005,399,,
1,,0.06161054136469778,0.06161054136469778,449,,
1,,0.060828163855435706,0.060828163855435706,499,,
1,,0.07269346925628004,0.07269346925628004,549,,
1,,0.05875091113232503,0.05875091113232503,599,,
1,,,,637,22.924028396606445,0.04951646890376334
1,0.06352838919118944,,,637,,
2,,0.06385140744736106,0.06385140744736106,649,,
2,,0.06533453995078813,0.06533453995078813,699,,
2,,0.05985825433292649,0.05985825433292649,749,,
2,,0.056851658709981,0.056851658709981,799,,
2,,0.06288401286355048,0.06288401286355048,849,,
2,,0.06181277632520808,0.06181277632520808,899,,
2,,0.06114758785676104,0.06114758785676104,949,,
2,,,,956,23.427906036376953,0.04801180272099322
2,0.06047819618481921,,,956,,
3,,0.05784937709954777,0.05784937709954777,999,,
3,,0.06197469221556469,0.06197469221556469,1049,,
3,,0.06312000882678008,0.06312000882678008,1099,,
3,,0.05638460693622521,0.05638460693622521,1149,,
