epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,0.11224629307777599,0.11224629307777599,49,,
0,,0.11955732641306599,0.11955732641306599,99,,
0,,0.11261560820708104,0.11261560820708104,149,,
0,,0.11298206194917493,0.11298206194917493,199,,
0,,0.09391105564158814,0.09391105564158814,249,,
0,,0.08985788502077095,0.08985788502077095,299,,
0,,0.10117826199906571,0.10117826199906571,349,,
0,,0.09589134404333609,0.09589134404333609,399,,
0,,0.09357186147785608,0.09357186147785608,449,,
0,,0.09389140706074792,0.09389140706074792,499,,
0,,0.08956204926786784,0.08956204926786784,549,,
0,,0.09109175994784077,0.09109175994784077,599,,
0,,0.07374219800008126,0.07374219800008126,649,,
0,,0.08597255072519942,0.08597255072519942,699,,
0,,0.07785835471524283,0.07785835471524283,749,,
0,,0.07894911404385845,0.07894911404385845,799,,
0,,0.08958419426129836,0.08958419426129836,849,,
0,,0.09029497401586513,0.09029497401586513,899,,
0,,0.0881274618356443,0.0881274618356443,949,,
0,,,,955,15.373642921447754,0.07032640755010831
0,0.09591625421649788,,,955,,
1,,0.08304257764663998,0.08304257764663998,999,,
1,,0.0823776387985818,0.0823776387985818,1049,,
1,,0.07836623006504816,0.07836623006504816,1099,,
1,,0.07959637027787035,0.07959637027787035,1149,,
1,,0.0795345326539666,0.0795345326539666,1199,,
1,,0.06941648193473114,0.06941648193473114,1249,,
1,,0.07555868505318647,0.07555868505318647,1299,,
1,,0.08913688675650897,0.08913688675650897,1349,,
1,,0.08681209928702176,0.08681209928702176,1399,,
1,,0.090932503510073,0.090932503510073,1449,,
1,,0.08024210288724741,0.08024210288724741,1499,,
1,,0.08527339037294467,0.08527339037294467,1549,,
1,,0.07742498674330257,0.07742498674330257,1599,,
1,,0.08431248685613928,0.08431248685613928,1649,,
1,,0.07817050747192612,0.07817050747192612,1699,,
1,,0.08467033542682319,0.08467033542682319,1749,,
1,,0.07379063095104707,0.07379063095104707,1799,,
1,,0.07480247689424356,0.07480247689424356,1849,,
1,,0.06723183310137384,0.06723183310137384,1899,,
1,,,,1911,16.32093048095703,0.0640841147127769
1,0.08160347405999357,,,1911,,
2,,0.08097317854088933,0.08097317854088933,1949,,
2,,0.0709333261344067,0.0709333261344067,1999,,
2,,0.0797297015968323,0.0797297015968323,2049,,
2,,0.08003630616932686,0.08003630616932686,2099,,
2,,0.08267855561068752,0.08267855561068752,2149,,
2,,0.08186892985765747,0.08186892985765747,2199,,
2,,0.07385252139956396,0.07385252139956396,2249,,
2,,0.07725595691596945,0.07725595691596945,2299,,
2,,0.07818504262866115,0.07818504262866115,2349,,
2,,0.08591326020613495,0.08591326020613495,2399,,
2,,0.07521543020962079,0.07521543020962079,2449,,
2,,0.07117991524495448,0.07117991524495448,2499,,
2,,0.07533488149876127,0.07533488149876127,2549,,
2,,0.06550737843484095,0.06550737843484095,2599,,
2,,0.07121303522153974,0.07121303522153974,2649,,
2,,0.08497490982633923,0.08497490982633923,2699,,
2,,0.08004915310061984,0.08004915310061984,2749,,
2,,0.07186080669011212,0.07186080669011212,2799,,
2,,0.07192644552955389,0.07192644552955389,2849,,
2,,,,2867,16.86356544494629,0.06178026490133104
2,0.07851016422025157,,,2867,,
3,,0.07444581251955483,0.07444581251955483,2899,,
3,,0.08900100943634007,0.08900100943634007,2949,,
3,,0.08313713137735727,0.08313713137735727,2999,,
3,,0.0713873162116144,0.0713873162116144,3049,,
3,,0.07758918100977047,0.07758918100977047,3099,,
3,,0.07499529887563784,0.07499529887563784,3149,,
3,,0.08280428556207185,0.08280428556207185,3199,,
3,,0.07371181000192717,0.07371181000192717,3249,,
