acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step
,89.84375,89.84375,0,,0.23344504833221436,0.23344504833221436,49
,92.1875,92.1875,0,,0.22391170263290405,0.22391170263290405,99
,91.40625,91.40625,0,,0.20176023244857788,0.20176023244857788,149
,87.5,87.5,0,,0.3628248870372772,0.3628248870372772,199
,90.234375,90.234375,0,,0.2650653123855591,0.2650653123855591,249
,86.71875,86.71875,0,,0.33874478936195374,0.33874478936195374,299
,91.40625,91.40625,0,,0.3028862476348877,0.3028862476348877,349
,87.890625,87.890625,0,,0.4713855981826782,0.4713855981826782,399
89.95390319824219,,,0,0.2701437175273895,,,440
,89.84375,89.84375,1,,0.3399117887020111,0.3399117887020111,449
,91.796875,91.796875,1,,0.29805153608322144,0.29805153608322144,499
,89.84375,89.84375,1,,0.2657654583454132,0.2657654583454132,549
,91.015625,91.015625,1,,0.26024097204208374,0.26024097204208374,599
,89.453125,89.453125,1,,0.23683464527130127,0.23683464527130127,649
,87.890625,87.890625,1,,0.2939828038215637,0.2939828038215637,699
,86.71875,86.71875,1,,0.39090609550476074,0.39090609550476074,749
,90.234375,90.234375,1,,0.2378922998905182,0.2378922998905182,799
,89.84375,89.84375,1,,0.2754260301589966,0.2754260301589966,849
89.96720123291016,,,1,0.26953190565109253,,,881
,91.015625,91.015625,2,,0.3252504765987396,0.3252504765987396,899
,86.328125,86.328125,2,,0.2967368960380554,0.2967368960380554,949
,92.96875,92.96875,2,,0.18234749138355255,0.18234749138355255,999
,88.28125,88.28125,2,,0.28069910407066345,0.28069910407066345,1049
,91.015625,91.015625,2,,0.2666671872138977,0.2666671872138977,1099
,88.28125,88.28125,2,,0.3205864727497101,0.3205864727497101,1149
,91.40625,91.40625,2,,0.22759579122066498,0.22759579122066498,1199
,88.28125,88.28125,2,,0.218674436211586,0.218674436211586,1249
,91.796875,91.796875,2,,0.2266739010810852,0.2266739010810852,1299
89.9769515991211,,,2,0.2688068151473999,,,1322
,88.671875,88.671875,3,,0.373471200466156,0.373471200466156,1349
,88.28125,88.28125,3,,0.337999165058136,0.337999165058136,1399
,90.234375,90.234375,3,,0.22766569256782532,0.22766569256782532,1449
,85.546875,85.546875,3,,0.33492904901504517,0.33492904901504517,1499
,94.140625,94.140625,3,,0.2325943559408188,0.2325943559408188,1549
,91.015625,91.015625,3,,0.2662995159626007,0.2662995159626007,1599
,89.84375,89.84375,3,,0.25096485018730164,0.25096485018730164,1649
,89.84375,89.84375,3,,0.23263145983219147,0.23263145983219147,1699
,84.375,84.375,3,,0.4309641420841217,0.4309641420841217,1749
89.95567321777344,,,3,0.26909467577934265,,,1763
,91.40625,91.40625,4,,0.2507549524307251,0.2507549524307251,1799
,87.5,87.5,4,,0.3099895417690277,0.3099895417690277,1849
,88.28125,88.28125,4,,0.26953455805778503,0.26953455805778503,1899
,88.28125,88.28125,4,,0.3117038309574127,0.3117038309574127,1949
,90.625,90.625,4,,0.3328116536140442,0.3328116536140442,1999
,84.765625,84.765625,4,,0.32085511088371277,0.32085511088371277,2049
,91.796875,91.796875,4,,0.23660379648208618,0.23660379648208618,2099
,89.0625,89.0625,4,,0.29050230979919434,0.29050230979919434,2149
,90.234375,90.234375,4,,0.24859948456287384,0.24859948456287384,2199
89.99822998046875,,,4,0.2683315873146057,,,2204
