acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,top1_acc,top2_acc
,87.890625,87.890625,0,,0.240594282746315,0.240594282746315,49,,
,92.96875,92.96875,0,,0.2369755655527115,0.2369755655527115,99,,
,90.234375,90.234375,0,,0.25165918469429016,0.25165918469429016,149,,
,88.28125,88.28125,0,,0.279435396194458,0.279435396194458,199,,
,89.0625,89.0625,0,,0.26357269287109375,0.26357269287109375,249,,
,93.75,93.75,0,,0.17427968978881836,0.17427968978881836,299,,
,87.890625,87.890625,0,,0.30248087644577026,0.30248087644577026,349,,
,90.625,90.625,0,,0.35723716020584106,0.35723716020584106,399,,
90.31649017333984,,,0,0.26041075587272644,,,440,,
,89.0625,89.0625,1,,0.2939929962158203,0.2939929962158203,449,,
,89.453125,89.453125,1,,0.232948437333107,0.232948437333107,499,,
,89.453125,89.453125,1,,0.26313304901123047,0.26313304901123047,549,,
,92.578125,92.578125,1,,0.1598692536354065,0.1598692536354065,599,,
,90.625,90.625,1,,0.2143845409154892,0.2143845409154892,649,,
,89.453125,89.453125,1,,0.23472410440444946,0.23472410440444946,699,,
,90.625,90.625,1,,0.23846106231212616,0.23846106231212616,749,,
,87.109375,87.109375,1,,0.2926722764968872,0.2926722764968872,799,,
,89.453125,89.453125,1,,0.2937689423561096,0.2937689423561096,849,,
90.35283660888672,,,1,0.2600198984146118,,,881,,
,89.453125,89.453125,2,,0.27352553606033325,0.27352553606033325,899,,
,90.234375,90.234375,2,,0.2835844159126282,0.2835844159126282,949,,
,88.671875,88.671875,2,,0.27977362275123596,0.27977362275123596,999,,
,88.28125,88.28125,2,,0.2617391049861908,0.2617391049861908,1049,,
,90.234375,90.234375,2,,0.24872758984565735,0.24872758984565735,1099,,
,91.015625,91.015625,2,,0.23375153541564941,0.23375153541564941,1149,,
,87.5,87.5,2,,0.30245816707611084,0.30245816707611084,1199,,
,89.453125,89.453125,2,,0.2508571147918701,0.2508571147918701,1249,,
,89.0625,89.0625,2,,0.257274329662323,0.257274329662323,1299,,
90.34130859375,,,2,0.25986480712890625,,,1322,,
,89.453125,89.453125,3,,0.30889859795570374,0.30889859795570374,1349,,
,87.109375,87.109375,3,,0.28293266892433167,0.28293266892433167,1399,,
,91.796875,91.796875,3,,0.21906699240207672,0.21906699240207672,1449,,
,93.359375,93.359375,3,,0.2359623908996582,0.2359623908996582,1499,,
,89.84375,89.84375,3,,0.2376396358013153,0.2376396358013153,1549,,
,89.84375,89.84375,3,,0.2578077018260956,0.2578077018260956,1599,,
,91.40625,91.40625,3,,0.23312900960445404,0.23312900960445404,1649,,
,88.671875,88.671875,3,,0.2715173363685608,0.2715173363685608,1699,,
,92.578125,92.578125,3,,0.20340083539485931,0.20340083539485931,1749,,
90.37943267822266,,,3,0.25983455777168274,,,1763,,
,93.75,93.75,4,,0.1679663211107254,0.1679663211107254,1799,,
,92.1875,92.1875,4,,0.27066531777381897,0.27066531777381897,1849,,
,88.28125,88.28125,4,,0.29392698407173157,0.29392698407173157,1899,,
,88.28125,88.28125,4,,0.3428778052330017,0.3428778052330017,1949,,
,89.84375,89.84375,4,,0.23385325074195862,0.23385325074195862,1999,,
,89.84375,89.84375,4,,0.29296258091926575,0.29296258091926575,2049,,
,90.234375,90.234375,4,,0.24780750274658203,0.24780750274658203,2099,,
,89.0625,89.0625,4,,0.30615508556365967,0.30615508556365967,2149,,
,91.796875,91.796875,4,,0.21736682951450348,0.21736682951450348,2199,,
90.37588500976562,,,4,0.2596592903137207,,,2204,,
,,,5,,,,2205,86.4148941040039,95.59042358398438
