epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,8.47644383836129,8.47644383836129,49,,
0,,7.331432712122102,7.331432712122102,99,,
0,,6.305615780348821,6.305615780348821,149,,
0,,7.650578377550107,7.650578377550107,199,,
0,,6.512718949646347,6.512718949646347,249,,
0,,7.1566442034878825,7.1566442034878825,299,,
0,,7.466671757823994,7.466671757823994,349,,
0,,6.4660886515500255,6.4660886515500255,399,,
0,,6.25246320907973,6.25246320907973,449,,
0,,6.865892148177176,6.865892148177176,499,,
0,,6.971082879572693,6.971082879572693,549,,
0,,6.470986042481881,6.470986042481881,599,,
0,,7.522347256708069,7.522347256708069,649,,
0,,6.942130966155475,6.942130966155475,699,,
0,,7.329510550834334,7.329510550834334,749,,
0,,7.3071751225353125,7.3071751225353125,799,,
0,,7.218525056234457,7.218525056234457,849,,
0,,5.947430365901178,5.947430365901178,899,,
0,,6.660989801777703,6.660989801777703,949,,
0,,,,955,19.306974411010742,5.674355330835786
0,7.108482951211004,,,955,,
1,,6.394773348799299,6.394773348799299,999,,
1,,6.443555517550219,6.443555517550219,1049,,
1,,6.6138369067926375,6.6138369067926375,1099,,
1,,6.4179864351901355,6.4179864351901355,1149,,
1,,6.422192386690069,6.422192386690069,1199,,
1,,6.73089320511961,6.73089320511961,1249,,
1,,5.732188781009469,5.732188781009469,1299,,
1,,7.057500517556903,7.057500517556903,1349,,
1,,6.351796150675211,6.351796150675211,1399,,
