acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
,0.849897027015686,0.849897027015686,0,,0.3816578450011932,0.3816578450011932,49,,
,0.884765625,0.884765625,0,,0.2943629861481775,0.2943629861481775,99,,
,0.9014201760292053,0.9014201760292053,0,,0.26134819023021233,0.26134819023021233,149,,
,0.9021469354629517,0.9021469354629517,0,,0.26117371703106135,0.26117371703106135,199,,
,0.892048180103302,0.892048180103302,0,,0.2638053214330605,0.2638053214330605,249,,
,0.8932746052742004,0.8932746052742004,0,,0.27240449881982076,0.27240449881982076,299,,
,0.9111858010292053,0.9111858010292053,0,,0.23754887237420302,0.23754887237420302,349,,
,0.8978015780448914,0.8978015780448914,0,,0.2622798039161922,0.2622798039161922,399,,
,0.9178022146224976,0.9178022146224976,0,,0.2278261027854005,0.2278261027854005,449,,
,0.8862948417663574,0.8862948417663574,0,,0.28427750219915576,0.28427750219915576,499,,
,0.8872941136360168,0.8872941136360168,0,,0.2776761701861258,0.2776761701861258,549,,
,0.9042363166809082,0.9042363166809082,0,,0.2510456165675435,0.2510456165675435,599,,
,0.9058866500854492,0.9058866500854492,0,,0.24460415685501483,0.24460415685501483,649,,
,0.9131994843482971,0.9131994843482971,0,,0.22655314491192508,0.22655314491192508,699,,
,0.9015412926673889,0.9015412926673889,0,,0.24889568373349166,0.24889568373349166,749,,
,0.9126241207122803,0.9126241207122803,0,,0.23045254746402147,0.23045254746402147,799,,
,0.9065830707550049,0.9065830707550049,0,,0.2403932706221243,0.2403932706221243,849,,
,0.9159247875213623,0.9159247875213623,0,,0.22131480281049168,0.22131480281049168,899,,
,0.9110646843910217,0.9110646843910217,0,,0.229403956259392,0.229403956259392,949,,
,,,0,,,,951,0.9070823192596436,0.2439644325806266
0.8944900035858154,,,0,0.27102999761236546,,,951,,
