acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,top1_acc,top2_acc
,87.890625,87.890625,0,,0.3068990111351013,0.3068990111351013,49,,
,91.796875,91.796875,0,,0.23473764955997467,0.23473764955997467,99,,
,92.96875,92.96875,0,,0.17851990461349487,0.17851990461349487,149,,
,88.671875,88.671875,0,,0.3308953642845154,0.3308953642845154,199,,
,86.71875,86.71875,0,,0.2919752895832062,0.2919752895832062,249,,
,86.328125,86.328125,0,,0.2678500711917877,0.2678500711917877,299,,
,87.890625,87.890625,0,,0.32597970962524414,0.32597970962524414,349,,
,89.453125,89.453125,0,,0.2733670175075531,0.2733670175075531,399,,
88.89627838134766,,,0,0.30050212144851685,,,440,,
,89.84375,89.84375,1,,0.2872467339038849,0.2872467339038849,449,,
,88.28125,88.28125,1,,0.30315807461738586,0.30315807461738586,499,,
,91.796875,91.796875,1,,0.19759640097618103,0.19759640097618103,549,,
,87.890625,87.890625,1,,0.32450103759765625,0.32450103759765625,599,,
,90.234375,90.234375,1,,0.23669299483299255,0.23669299483299255,649,,
,89.453125,89.453125,1,,0.2833387851715088,0.2833387851715088,699,,
,89.84375,89.84375,1,,0.2502400577068329,0.2502400577068329,749,,
,87.890625,87.890625,1,,0.27789944410324097,0.27789944410324097,799,,
,86.71875,86.71875,1,,0.3138881027698517,0.3138881027698517,849,,
89.02571105957031,,,1,0.29746508598327637,,,881,,
,86.71875,86.71875,2,,0.2863508462905884,0.2863508462905884,899,,
,89.453125,89.453125,2,,0.2780177593231201,0.2780177593231201,949,,
,92.578125,92.578125,2,,0.18670573830604553,0.18670573830604553,999,,
,85.546875,85.546875,2,,0.37972062826156616,0.37972062826156616,1049,,
,89.453125,89.453125,2,,0.27990949153900146,0.27990949153900146,1099,,
,87.890625,87.890625,2,,0.34176671504974365,0.34176671504974365,1149,,
,84.765625,84.765625,2,,0.4017750024795532,0.4017750024795532,1199,,
,90.625,90.625,2,,0.24774089455604553,0.24774089455604553,1249,,
,90.234375,90.234375,2,,0.27996373176574707,0.27996373176574707,1299,,
89.04432678222656,,,2,0.29663193225860596,,,1322,,
,87.890625,87.890625,3,,0.31371453404426575,0.31371453404426575,1349,,
,89.0625,89.0625,3,,0.2904691994190216,0.2904691994190216,1399,,
,92.578125,92.578125,3,,0.24240531027317047,0.24240531027317047,1449,,
,89.0625,89.0625,3,,0.34653645753860474,0.34653645753860474,1499,,
,88.671875,88.671875,3,,0.2595844566822052,0.2595844566822052,1549,,
,89.453125,89.453125,3,,0.23947297036647797,0.23947297036647797,1599,,
,91.015625,91.015625,3,,0.2795238494873047,0.2795238494873047,1649,,
,87.5,87.5,3,,0.4070900082588196,0.4070900082588196,1699,,
,89.84375,89.84375,3,,0.2638924717903137,0.2638924717903137,1749,,
89.14450073242188,,,3,0.29448267817497253,,,1763,,
,91.40625,91.40625,4,,0.250681072473526,0.250681072473526,1799,,
,87.5,87.5,4,,0.33784398436546326,0.33784398436546326,1849,,
,89.453125,89.453125,4,,0.2700287401676178,0.2700287401676178,1899,,
,90.234375,90.234375,4,,0.3119224011898041,0.3119224011898041,1949,,
,87.109375,87.109375,4,,0.30907702445983887,0.30907702445983887,1999,,
,90.625,90.625,4,,0.29471728205680847,0.29471728205680847,2049,,
,91.015625,91.015625,4,,0.28166496753692627,0.28166496753692627,2099,,
,90.625,90.625,4,,0.2321755439043045,0.2321755439043045,2149,,
,90.234375,90.234375,4,,0.28945431113243103,0.28945431113243103,2199,,
89.16134643554688,,,4,0.293246865272522,,,2204,,
,86.71875,86.71875,5,,0.32244938611984253,0.32244938611984253,2249,,
,86.328125,86.328125,5,,0.40969938039779663,0.40969938039779663,2299,,
,87.5,87.5,5,,0.290232390165329,0.290232390165329,2349,,
,87.109375,87.109375,5,,0.31650465726852417,0.31650465726852417,2399,,
,92.1875,92.1875,5,,0.20893682539463043,0.20893682539463043,2449,,
,92.1875,92.1875,5,,0.20711752772331238,0.20711752772331238,2499,,
,86.71875,86.71875,5,,0.37646228075027466,0.37646228075027466,2549,,
,87.109375,87.109375,5,,0.3853950500488281,0.3853950500488281,2599,,
89.16577911376953,,,5,0.2924441695213318,,,2645,,
,90.234375,90.234375,6,,0.28576961159706116,0.28576961159706116,2649,,
,90.234375,90.234375,6,,0.24724619090557098,0.24724619090557098,2699,,
,92.1875,92.1875,6,,0.2628488838672638,0.2628488838672638,2749,,
,90.625,90.625,6,,0.2706456780433655,0.2706456780433655,2799,,
,88.28125,88.28125,6,,0.2960148751735687,0.2960148751735687,2849,,
,89.84375,89.84375,6,,0.3751946687698364,0.3751946687698364,2899,,
,87.109375,87.109375,6,,0.36104297637939453,0.36104297637939453,2949,,
,88.671875,88.671875,6,,0.27927714586257935,0.27927714586257935,2999,,
,92.578125,92.578125,6,,0.22151879966259003,0.22151879966259003,3049,,
89.28546142578125,,,6,0.2909700870513916,,,3086,,
,87.5,87.5,7,,0.3253033459186554,0.3253033459186554,3099,,
,91.40625,91.40625,7,,0.30277061462402344,0.30277061462402344,3149,,
,87.890625,87.890625,7,,0.2653934359550476,0.2653934359550476,3199,,
,89.84375,89.84375,7,,0.228148952126503,0.228148952126503,3249,,
,91.796875,91.796875,7,,0.2487061619758606,0.2487061619758606,3299,,
,84.765625,84.765625,7,,0.35834118723869324,0.35834118723869324,3349,,
,89.0625,89.0625,7,,0.3182436227798462,0.3182436227798462,3399,,
,87.5,87.5,7,,0.3389381766319275,0.3389381766319275,3449,,
,85.546875,85.546875,7,,0.3466739356517792,0.3466739356517792,3499,,
89.24201965332031,,,7,0.29032373428344727,,,3527,,
,87.5,87.5,8,,0.3624781370162964,0.3624781370162964,3549,,
,85.15625,85.15625,8,,0.3871385157108307,0.3871385157108307,3599,,
,89.453125,89.453125,8,,0.26841235160827637,0.26841235160827637,3649,,
,88.28125,88.28125,8,,0.34546101093292236,0.34546101093292236,3699,,
,85.9375,85.9375,8,,0.3594737946987152,0.3594737946987152,3749,,
,87.5,87.5,8,,0.3016645312309265,0.3016645312309265,3799,,
,91.015625,91.015625,8,,0.2525942027568817,0.2525942027568817,3849,,
,88.671875,88.671875,8,,0.2681177854537964,0.2681177854537964,3899,,
,91.796875,91.796875,8,,0.22592270374298096,0.22592270374298096,3949,,
89.63829803466797,,,8,0.28062230348587036,,,3968,,
,89.453125,89.453125,9,,0.256245881319046,0.256245881319046,3999,,
,91.015625,91.015625,9,,0.2335142195224762,0.2335142195224762,4049,,
,88.671875,88.671875,9,,0.2725982666015625,0.2725982666015625,4099,,
,87.109375,87.109375,9,,0.32364511489868164,0.32364511489868164,4149,,
,89.0625,89.0625,9,,0.268016517162323,0.268016517162323,4199,,
,89.84375,89.84375,9,,0.2957622706890106,0.2957622706890106,4249,,
,86.71875,86.71875,9,,0.3094944357872009,0.3094944357872009,4299,,
,87.109375,87.109375,9,,0.3372586667537689,0.3372586667537689,4349,,
,91.796875,91.796875,9,,0.18026627600193024,0.18026627600193024,4399,,
89.64361572265625,,,9,0.28021836280822754,,,4409,,
,86.328125,86.328125,10,,0.3025423288345337,0.3025423288345337,4449,,
,89.0625,89.0625,10,,0.2574145495891571,0.2574145495891571,4499,,
,88.28125,88.28125,10,,0.3090154230594635,0.3090154230594635,4549,,
,91.015625,91.015625,10,,0.2399478554725647,0.2399478554725647,4599,,
,87.890625,87.890625,10,,0.2841273248195648,0.2841273248195648,4649,,
,89.453125,89.453125,10,,0.2636762261390686,0.2636762261390686,4699,,
,88.671875,88.671875,10,,0.25227734446525574,0.25227734446525574,4749,,
,89.0625,89.0625,10,,0.2817919850349426,0.2817919850349426,4799,,
,89.0625,89.0625,10,,0.24301773309707642,0.24301773309707642,4849,,
89.59840393066406,,,10,0.278508722782135,,,4850,,
,88.671875,88.671875,11,,0.31280601024627686,0.31280601024627686,4899,,
,89.84375,89.84375,11,,0.24435710906982422,0.24435710906982422,4949,,
,91.40625,91.40625,11,,0.2368350625038147,0.2368350625038147,4999,,
,89.0625,89.0625,11,,0.25353431701660156,0.25353431701660156,5049,,
,88.671875,88.671875,11,,0.3450688123703003,0.3450688123703003,5099,,
,89.84375,89.84375,11,,0.21885491907596588,0.21885491907596588,5149,,
,89.0625,89.0625,11,,0.2388623207807541,0.2388623207807541,5199,,
,86.71875,86.71875,11,,0.336663156747818,0.336663156747818,5249,,
89.64982604980469,,,11,0.27811339497566223,,,5291,,
,91.015625,91.015625,12,,0.241029754281044,0.241029754281044,5299,,
,88.28125,88.28125,12,,0.28669700026512146,0.28669700026512146,5349,,
,87.5,87.5,12,,0.31689953804016113,0.31689953804016113,5399,,
,90.625,90.625,12,,0.2642076909542084,0.2642076909542084,5449,,
,85.546875,85.546875,12,,0.36898142099380493,0.36898142099380493,5499,,
,90.234375,90.234375,12,,0.275102823972702,0.275102823972702,5549,,
,88.28125,88.28125,12,,0.32254472374916077,0.32254472374916077,5599,,
,90.625,90.625,12,,0.2786841094493866,0.2786841094493866,5649,,
,94.140625,94.140625,12,,0.15589910745620728,0.15589910745620728,5699,,
89.64273071289062,,,12,0.2772395610809326,,,5732,,
,88.671875,88.671875,13,,0.31030893325805664,0.31030893325805664,5749,,
,86.328125,86.328125,13,,0.36225298047065735,0.36225298047065735,5799,,
,89.0625,89.0625,13,,0.28334563970565796,0.28334563970565796,5849,,
,89.0625,89.0625,13,,0.25929030776023865,0.25929030776023865,5899,,
,88.28125,88.28125,13,,0.28764626383781433,0.28764626383781433,5949,,
,91.796875,91.796875,13,,0.28042393922805786,0.28042393922805786,5999,,
,88.28125,88.28125,13,,0.2715536057949066,0.2715536057949066,6049,,
,88.671875,88.671875,13,,0.3137179911136627,0.3137179911136627,6099,,
,89.453125,89.453125,13,,0.3556312024593353,0.3556312024593353,6149,,
89.6959228515625,,,13,0.27693215012550354,,,6173,,
,92.1875,92.1875,14,,0.23698344826698303,0.23698344826698303,6199,,
,88.28125,88.28125,14,,0.3159339129924774,0.3159339129924774,6249,,
,89.453125,89.453125,14,,0.20944496989250183,0.20944496989250183,6299,,
,86.71875,86.71875,14,,0.2771649956703186,0.2771649956703186,6349,,
,91.015625,91.015625,14,,0.2853940725326538,0.2853940725326538,6399,,
,89.0625,89.0625,14,,0.2628033757209778,0.2628033757209778,6449,,
,88.671875,88.671875,14,,0.24005606770515442,0.24005606770515442,6499,,
,87.890625,87.890625,14,,0.2929151952266693,0.2929151952266693,6549,,
,89.84375,89.84375,14,,0.27418601512908936,0.27418601512908936,6599,,
89.9627685546875,,,14,0.2704005241394043,,,6614,,
,90.625,90.625,15,,0.24055875837802887,0.24055875837802887,6649,,
,88.28125,88.28125,15,,0.2994017004966736,0.2994017004966736,6699,,
,86.328125,86.328125,15,,0.33566415309906006,0.33566415309906006,6749,,
,89.453125,89.453125,15,,0.30116090178489685,0.30116090178489685,6799,,
,89.84375,89.84375,15,,0.24859653413295746,0.24859653413295746,6849,,
,90.234375,90.234375,15,,0.28175389766693115,0.28175389766693115,6899,,
,89.84375,89.84375,15,,0.22907720506191254,0.22907720506191254,6949,,
,86.71875,86.71875,15,,0.29148557782173157,0.29148557782173157,6999,,
,87.109375,87.109375,15,,0.35259130597114563,0.35259130597114563,7049,,
89.91666412353516,,,15,0.26998811960220337,,,7055,,
,89.453125,89.453125,16,,0.2740260362625122,0.2740260362625122,7099,,
,91.40625,91.40625,16,,0.2656005620956421,0.2656005620956421,7149,,
,92.1875,92.1875,16,,0.24229134619235992,0.24229134619235992,7199,,
,91.015625,91.015625,16,,0.30828291177749634,0.30828291177749634,7249,,
,88.671875,88.671875,16,,0.32251840829849243,0.32251840829849243,7299,,
,91.796875,91.796875,16,,0.20736941695213318,0.20736941695213318,7349,,
,88.671875,88.671875,16,,0.30774906277656555,0.30774906277656555,7399,,
,89.453125,89.453125,16,,0.26256972551345825,0.26256972551345825,7449,,
90.03191375732422,,,16,0.269131064414978,,,7496,,
,91.40625,91.40625,17,,0.2413773536682129,0.2413773536682129,7499,,
,93.75,93.75,17,,0.23182044923305511,0.23182044923305511,7549,,
,87.5,87.5,17,,0.3192955255508423,0.3192955255508423,7599,,
,91.40625,91.40625,17,,0.23905907571315765,0.23905907571315765,7649,,
,89.453125,89.453125,17,,0.24059244990348816,0.24059244990348816,7699,,
,89.84375,89.84375,17,,0.28255078196525574,0.28255078196525574,7749,,
,91.796875,91.796875,17,,0.2594553530216217,0.2594553530216217,7799,,
,89.453125,89.453125,17,,0.28235650062561035,0.28235650062561035,7849,,
,89.453125,89.453125,17,,0.3208256661891937,0.3208256661891937,7899,,
90.01241302490234,,,17,0.2688699960708618,,,7937,,
,89.0625,89.0625,18,,0.2407425343990326,0.2407425343990326,7949,,
,91.40625,91.40625,18,,0.21937546133995056,0.21937546133995056,7999,,
,90.234375,90.234375,18,,0.23695020377635956,0.23695020377635956,8049,,
,87.5,87.5,18,,0.26976680755615234,0.26976680755615234,8099,,
,91.40625,91.40625,18,,0.2798653841018677,0.2798653841018677,8149,,
,92.578125,92.578125,18,,0.24006792902946472,0.24006792902946472,8199,,
,89.0625,89.0625,18,,0.2641039490699768,0.2641039490699768,8249,,
,89.453125,89.453125,18,,0.275365948677063,0.275365948677063,8299,,
,91.015625,91.015625,18,,0.24918514490127563,0.24918514490127563,8349,,
89.9858169555664,,,18,0.2684399485588074,,,8378,,
,90.625,90.625,19,,0.34703773260116577,0.34703773260116577,8399,,
,88.671875,88.671875,19,,0.29829633235931396,0.29829633235931396,8449,,
,86.328125,86.328125,19,,0.29558420181274414,0.29558420181274414,8499,,
,87.890625,87.890625,19,,0.28658610582351685,0.28658610582351685,8549,,
,89.0625,89.0625,19,,0.281893789768219,0.281893789768219,8599,,
,92.1875,92.1875,19,,0.17877094447612762,0.17877094447612762,8649,,
,87.5,87.5,19,,0.34132757782936096,0.34132757782936096,8699,,
,90.625,90.625,19,,0.24193865060806274,0.24193865060806274,8749,,
,87.890625,87.890625,19,,0.26968517899513245,0.26968517899513245,8799,,
90.01506805419922,,,19,0.268046498298645,,,8819,,
,,,20,,,,8820,86.28191375732422,95.5372314453125
