epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
0,,0.8158704042434692,,0.8158704042434692,49
0,,0.6532180905342102,,0.6532180905342102,99
0,,0.5578123331069946,,0.5578123331069946,149
0,,0.5221156477928162,,0.5221156477928162,199
0,,0.45382028818130493,,0.45382028818130493,249
0,,0.4005262851715088,,0.4005262851715088,299
0,,0.37958964705467224,,0.37958964705467224,349
0,,0.3349856734275818,,0.3349856734275818,399
0,,0.29428789019584656,,0.29428789019584656,449
0,,0.2920909821987152,,0.2920909821987152,499
0,,0.26930806040763855,,0.26930806040763855,549
0,,0.2576303780078888,,0.2576303780078888,599
0,,0.22653843462467194,,0.22653843462467194,649
0,,0.224188894033432,,0.224188894033432,699
0,,0.22820405662059784,,0.22820405662059784,749
0,,0.18302620947360992,,0.18302620947360992,799
0,,0.19135577976703644,,0.19135577976703644,849
0,0.3839578628540039,,,,881
1,,0.17601604759693146,,0.17601604759693146,899
1,,0.170473113656044,,0.170473113656044,949
1,,0.1638370156288147,,0.1638370156288147,999
1,,0.15247486531734467,,0.15247486531734467,1049
1,,0.138872429728508,,0.138872429728508,1099
1,,0.14256547391414642,,0.14256547391414642,1149
1,,0.1397429257631302,,0.1397429257631302,1199
1,,0.1307009607553482,,0.1307009607553482,1249
1,,0.09673239290714264,,0.09673239290714264,1299
1,,0.119957335293293,,0.119957335293293,1349
1,,0.10961724072694778,,0.10961724072694778,1399
1,,0.09428345412015915,,0.09428345412015915,1449
1,,0.09382502734661102,,0.09382502734661102,1499
1,,0.10722491890192032,,0.10722491890192032,1549
1,,0.09968040883541107,,0.09968040883541107,1599
1,,0.10269095003604889,,0.10269095003604889,1649
1,,0.11968894302845001,,0.11968894302845001,1699
1,,0.1032598614692688,,0.1032598614692688,1749
1,0.13225394487380981,,,,1763
2,,0.082536980509758,,0.082536980509758,1799
2,,0.09431488811969757,,0.09431488811969757,1849
2,,0.07943674176931381,,0.07943674176931381,1899
2,,0.09879069030284882,,0.09879069030284882,1949
2,,0.07974959909915924,,0.07974959909915924,1999
2,,0.07406243681907654,,0.07406243681907654,2049
2,,0.0760723426938057,,0.0760723426938057,2099
2,,0.0917975902557373,,0.0917975902557373,2149
2,,0.07821130752563477,,0.07821130752563477,2199
2,,0.08288844674825668,,0.08288844674825668,2249
2,,0.04563090205192566,,0.04563090205192566,2299
2,,0.0773705542087555,,0.0773705542087555,2349
2,,0.051240481436252594,,0.051240481436252594,2399
2,,0.07275454699993134,,0.07275454699993134,2449
2,,0.09630051255226135,,0.09630051255226135,2499
2,,0.039904769510030746,,0.039904769510030746,2549
2,,0.07320992648601532,,0.07320992648601532,2599
2,0.07787622511386871,,,,2645
3,,0.046610910445451736,,0.046610910445451736,2649
3,,0.05814597010612488,,0.05814597010612488,2699
3,,0.06769086420536041,,0.06769086420536041,2749
3,,0.04633080214262009,,0.04633080214262009,2799
3,,0.048879217356443405,,0.048879217356443405,2849
3,,0.158368319272995,,0.158368319272995,2899
3,,0.07805142551660538,,0.07805142551660538,2949
3,,0.10146091878414154,,0.10146091878414154,2999
3,,0.041018467396497726,,0.041018467396497726,3049
3,,0.06538280844688416,,0.06538280844688416,3099
3,,0.056201715022325516,,0.056201715022325516,3149
3,,0.05650840327143669,,0.05650840327143669,3199
3,,0.07919267565011978,,0.07919267565011978,3249
3,,0.045107800513505936,,0.045107800513505936,3299
3,,0.04098855331540108,,0.04098855331540108,3349
3,,0.06227264553308487,,0.06227264553308487,3399
3,,0.07137056440114975,,0.07137056440114975,3449
3,,0.07196782529354095,,0.07196782529354095,3499
3,0.06268563866615295,,,,3527
4,,0.04541241377592087,,0.04541241377592087,3549
4,,0.0622081458568573,,0.0622081458568573,3599
4,,0.0388336181640625,,0.0388336181640625,3649
4,,0.06802911311388016,,0.06802911311388016,3699
4,,0.06768127530813217,,0.06768127530813217,3749
4,,0.051581889390945435,,0.051581889390945435,3799
4,,0.045765433460474014,,0.045765433460474014,3849
4,,0.0618244893848896,,0.0618244893848896,3899
4,,0.05510982498526573,,0.05510982498526573,3949
4,,0.06741486489772797,,0.06741486489772797,3999
4,,0.05074063688516617,,0.05074063688516617,4049
4,,0.042726822197437286,,0.042726822197437286,4099
4,,0.03736209496855736,,0.03736209496855736,4149
4,,0.050685442984104156,,0.050685442984104156,4199
4,,0.05581576004624367,,0.05581576004624367,4249
4,,0.04259537160396576,,0.04259537160396576,4299
4,,0.05412057042121887,,0.05412057042121887,4349
4,,0.0367325022816658,,0.0367325022816658,4399
4,0.054729316383600235,,,,4409
5,,0.05347159504890442,,0.05347159504890442,4449
5,,0.039066608995199203,,0.039066608995199203,4499
5,,0.032877154648303986,,0.032877154648303986,4549
