epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
0,,2.371699333190918,,2.371699333190918,49
0,,1.9761085510253906,,1.9761085510253906,99
0,,1.894014596939087,,1.894014596939087,149
0,,1.8455626964569092,,1.8455626964569092,199
0,,1.66778564453125,,1.66778564453125,249
0,,1.6755543947219849,,1.6755543947219849,299
0,,1.6096574068069458,,1.6096574068069458,349
0,,1.6327612400054932,,1.6327612400054932,399
0,1.9079962968826294,,,,440
1,,1.5206043720245361,,1.5206043720245361,449
1,,1.482443928718567,,1.482443928718567,499
1,,1.4865989685058594,,1.4865989685058594,549
1,,1.5059891939163208,,1.5059891939163208,599
1,,1.5492836236953735,,1.5492836236953735,649
1,,1.4435503482818604,,1.4435503482818604,699
1,,1.4865366220474243,,1.4865366220474243,749
1,,1.4518282413482666,,1.4518282413482666,799
1,,1.4952120780944824,,1.4952120780944824,849
1,1.4873096942901611,,,,881
2,,1.4867154359817505,,1.4867154359817505,899
2,,1.493605613708496,,1.493605613708496,949
2,,1.5275508165359497,,1.5275508165359497,999
2,,1.493648886680603,,1.493648886680603,1049
2,,1.49472975730896,,1.49472975730896,1099
2,,1.3920873403549194,,1.3920873403549194,1149
2,,1.3965994119644165,,1.3965994119644165,1199
2,,1.3825761079788208,,1.3825761079788208,1249
2,,1.450073480606079,,1.450073480606079,1299
2,1.433739185333252,,,,1322
3,,1.3809053897857666,,1.3809053897857666,1349
3,,1.4476524591445923,,1.4476524591445923,1399
3,,1.3920233249664307,,1.3920233249664307,1449
3,,1.3985790014266968,,1.3985790014266968,1499
3,,1.415886402130127,,1.415886402130127,1549
3,,1.4453314542770386,,1.4453314542770386,1599
3,,1.4050140380859375,,1.4050140380859375,1649
3,,1.393937110900879,,1.393937110900879,1699
3,,1.412657380104065,,1.412657380104065,1749
3,1.4066580533981323,,,,1763
4,,1.3589682579040527,,1.3589682579040527,1799
4,,1.3768830299377441,,1.3768830299377441,1849
4,,1.3600659370422363,,1.3600659370422363,1899
4,,1.3655211925506592,,1.3655211925506592,1949
4,,1.3904608488082886,,1.3904608488082886,1999
4,,1.3793988227844238,,1.3793988227844238,2049
4,,1.3645554780960083,,1.3645554780960083,2099
4,,1.3671905994415283,,1.3671905994415283,2149
4,,1.4517112970352173,,1.4517112970352173,2199
4,1.384642243385315,,,,2204
5,,1.3404592275619507,,1.3404592275619507,2249
5,,1.3898690938949585,,1.3898690938949585,2299
5,,1.339379906654358,,1.339379906654358,2349
5,,1.3908154964447021,,1.3908154964447021,2399
5,,1.3680791854858398,,1.3680791854858398,2449
5,,1.3094500303268433,,1.3094500303268433,2499
5,,1.3555008172988892,,1.3555008172988892,2549
5,,1.3730459213256836,,1.3730459213256836,2599
5,1.373884916305542,,,,2645
6,,1.3646190166473389,,1.3646190166473389,2649
6,,1.3783260583877563,,1.3783260583877563,2699
6,,1.3482133150100708,,1.3482133150100708,2749
6,,1.3288143873214722,,1.3288143873214722,2799
6,,1.3973153829574585,,1.3973153829574585,2849
6,,1.4027299880981445,,1.4027299880981445,2899
6,,1.353112816810608,,1.353112816810608,2949
6,,1.3984408378601074,,1.3984408378601074,2999
6,,1.3956242799758911,,1.3956242799758911,3049
6,1.367628812789917,,,,3086
7,,1.3765978813171387,,1.3765978813171387,3099
7,,1.423694372177124,,1.423694372177124,3149
7,,1.406363606452942,,1.406363606452942,3199
7,,1.3973968029022217,,1.3973968029022217,3249
7,,1.4001893997192383,,1.4001893997192383,3299
7,,1.3263527154922485,,1.3263527154922485,3349
7,,1.3537147045135498,,1.3537147045135498,3399
7,,1.3034788370132446,,1.3034788370132446,3449
7,,1.378851056098938,,1.378851056098938,3499
7,1.3569986820220947,,,,3527
8,,1.3012679815292358,,1.3012679815292358,3549
8,,1.3704261779785156,,1.3704261779785156,3599
8,,1.3575241565704346,,1.3575241565704346,3649
8,,1.3741347789764404,,1.3741347789764404,3699
8,,1.3524738550186157,,1.3524738550186157,3749
8,,1.3103642463684082,,1.3103642463684082,3799
8,,1.326805591583252,,1.326805591583252,3849
8,,1.358949899673462,,1.358949899673462,3899
8,,1.3599833250045776,,1.3599833250045776,3949
8,1.3515660762786865,,,,3968
9,,1.340091347694397,,1.340091347694397,3999
9,,1.3303844928741455,,1.3303844928741455,4049
9,,1.3169244527816772,,1.3169244527816772,4099
9,,1.4230989217758179,,1.4230989217758179,4149
9,,1.3471165895462036,,1.3471165895462036,4199
9,,1.3981008529663086,,1.3981008529663086,4249
9,,1.3576619625091553,,1.3576619625091553,4299
9,,1.282103180885315,,1.282103180885315,4349
9,,1.365363597869873,,1.365363597869873,4399
9,1.3488003015518188,,,,4409
10,,1.4317357540130615,,1.4317357540130615,4449
10,,1.378928303718567,,1.378928303718567,4499
10,,1.3323862552642822,,1.3323862552642822,4549
10,,1.2894624471664429,,1.2894624471664429,4599
10,,1.3690948486328125,,1.3690948486328125,4649
10,,1.308969259262085,,1.308969259262085,4699
10,,1.2908223867416382,,1.2908223867416382,4749
10,,1.3847886323928833,,1.3847886323928833,4799
10,,1.3260682821273804,,1.3260682821273804,4849
10,1.344368815422058,,,,4850
11,,1.3307230472564697,,1.3307230472564697,4899
11,,1.3380978107452393,,1.3380978107452393,4949
11,,1.358801245689392,,1.358801245689392,4999
11,,1.4287505149841309,,1.4287505149841309,5049
11,,1.2856497764587402,,1.2856497764587402,5099
11,,1.4365333318710327,,1.4365333318710327,5149
11,,1.3553341627120972,,1.3553341627120972,5199
11,,1.3304994106292725,,1.3304994106292725,5249
11,1.3383362293243408,,,,5291
12,,1.2715572118759155,,1.2715572118759155,5299
12,,1.3397490978240967,,1.3397490978240967,5349
12,,1.3456130027770996,,1.3456130027770996,5399
12,,1.446260690689087,,1.446260690689087,5449
12,,1.3599148988723755,,1.3599148988723755,5499
12,,1.2992159128189087,,1.2992159128189087,5549
12,,1.288413166999817,,1.288413166999817,5599
12,,1.291275978088379,,1.291275978088379,5649
12,,1.3564327955245972,,1.3564327955245972,5699
12,1.3351695537567139,,,,5732
13,,1.3435086011886597,,1.3435086011886597,5749
13,,1.3379791975021362,,1.3379791975021362,5799
13,,1.3964585065841675,,1.3964585065841675,5849
13,,1.3971158266067505,,1.3971158266067505,5899
13,,1.4214428663253784,,1.4214428663253784,5949
13,,1.3886407613754272,,1.3886407613754272,5999
13,,1.28579843044281,,1.28579843044281,6049
13,,1.3759933710098267,,1.3759933710098267,6099
13,,1.3107225894927979,,1.3107225894927979,6149
