epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,27.133661567829602,27.133661567829602,49,,
0,,11.874753390951618,11.874753390951618,99,,
0,,12.347046264162023,12.347046264162023,149,,
0,,10.838805620229424,10.838805620229424,199,,
0,,11.572588578147846,11.572588578147846,249,,
0,,11.30368392209478,11.30368392209478,299,,
0,,10.63215163216861,10.63215163216861,349,,
0,,10.588364287048545,10.588364287048545,399,,
0,,9.141322178903497,9.141322178903497,449,,
0,,,,477,11.378293991088867,7.714085616339609
0,16.07073445072039,,,477,,
1,,8.126035953628078,8.126035953628078,499,,
1,,9.45641870750486,9.45641870750486,549,,
1,,9.103549957718677,9.103549957718677,599,,
1,,9.490633755731311,9.490633755731311,649,,
1,,9.223380009387498,9.223380009387498,699,,
1,,8.713905406084187,8.713905406084187,749,,
1,,8.858426683537072,8.858426683537072,799,,
1,,8.334528461042966,8.334528461042966,849,,
1,,9.415802414071305,9.415802414071305,899,,
1,,8.893257318206317,8.893257318206317,949,,
1,,,,955,14.306975364685059,6.978214538246181
1,9.011340522925368,,,955,,
2,,8.610460022232008,8.610460022232008,999,,
2,,7.866327740408479,7.866327740408479,1049,,
2,,8.319631668934944,8.319631668934944,1099,,
2,,8.460308462411968,8.460308462411968,1149,,
2,,8.440281792642963,8.440281792642963,1199,,
