acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,top1_acc,top2_acc
,7.421875,7.421875,0,,3.6185054779052734,3.6185054779052734,49,,
,37.109375,37.109375,0,,2.3707833290100098,2.3707833290100098,99,,
,46.875,46.875,0,,1.722038984298706,1.722038984298706,149,,
,54.6875,54.6875,0,,1.3850610256195068,1.3850610256195068,199,,
,61.71875,61.71875,0,,1.262632966041565,1.262632966041565,249,,
,63.671875,63.671875,0,,1.0944085121154785,1.0944085121154785,299,,
,69.921875,69.921875,0,,1.1019108295440674,1.1019108295440674,349,,
,68.359375,68.359375,0,,1.0288329124450684,1.0288329124450684,399,,
49.89982223510742,,,0,1.8103801012039185,,,440,,
,76.171875,76.171875,1,,0.9999206066131592,0.9999206066131592,449,,
,69.53125,69.53125,1,,1.0691338777542114,1.0691338777542114,499,,
,75.390625,75.390625,1,,0.8429253697395325,0.8429253697395325,549,,
,75.390625,75.390625,1,,0.7325247526168823,0.7325247526168823,599,,
,73.4375,73.4375,1,,0.8619511127471924,0.8619511127471924,649,,
,80.46875,80.46875,1,,0.8105731010437012,0.8105731010437012,699,,
,76.953125,76.953125,1,,0.8216734528541565,0.8216734528541565,749,,
,80.859375,80.859375,1,,0.8572522401809692,0.8572522401809692,799,,
,77.34375,77.34375,1,,0.8196874856948853,0.8196874856948853,849,,
74.59130859375,,,1,0.8959518074989319,,,881,,
,72.65625,72.65625,2,,0.8971080780029297,0.8971080780029297,899,,
,75.78125,75.78125,2,,0.7337000370025635,0.7337000370025635,949,,
,77.34375,77.34375,2,,0.8541001081466675,0.8541001081466675,999,,
,75.78125,75.78125,2,,0.8150951862335205,0.8150951862335205,1049,,
,81.640625,81.640625,2,,0.7330390810966492,0.7330390810966492,1099,,
,82.03125,82.03125,2,,0.6778234839439392,0.6778234839439392,1149,,
,81.25,81.25,2,,0.7707765102386475,0.7707765102386475,1199,,
,78.515625,78.515625,2,,0.7421776056289673,0.7421776056289673,1249,,
,78.515625,78.515625,2,,0.7150217294692993,0.7150217294692993,1299,,
78.40869140625,,,2,0.7816068530082703,,,1322,,
,76.171875,76.171875,3,,0.8422197103500366,0.8422197103500366,1349,,
,79.6875,79.6875,3,,0.8032699823379517,0.8032699823379517,1399,,
,80.46875,80.46875,3,,0.7308320999145508,0.7308320999145508,1449,,
,79.296875,79.296875,3,,0.8082456588745117,0.8082456588745117,1499,,
,82.421875,82.421875,3,,0.6276969909667969,0.6276969909667969,1549,,
,78.90625,78.90625,3,,0.7278964519500732,0.7278964519500732,1599,,
,81.25,81.25,3,,0.6736042499542236,0.6736042499542236,1649,,
,83.203125,83.203125,3,,0.667637825012207,0.667637825012207,1699,,
,79.6875,79.6875,3,,0.76435387134552,0.76435387134552,1749,,
80.31382751464844,,,3,0.7213366627693176,,,1763,,
,76.5625,76.5625,4,,0.8125364184379578,0.8125364184379578,1799,,
,80.46875,80.46875,4,,0.6038321256637573,0.6038321256637573,1849,,
,78.125,78.125,4,,0.8110119104385376,0.8110119104385376,1899,,
,81.640625,81.640625,4,,0.5911028981208801,0.5911028981208801,1949,,
,83.984375,83.984375,4,,0.6824989318847656,0.6824989318847656,1999,,
,83.984375,83.984375,4,,0.6453363299369812,0.6453363299369812,2049,,
,82.8125,82.8125,4,,0.6635644435882568,0.6635644435882568,2099,,
,85.15625,85.15625,4,,0.6749898195266724,0.6749898195266724,2149,,
,80.078125,80.078125,4,,0.7600916028022766,0.7600916028022766,2199,,
81.30496215820312,,,4,0.6828200221061707,,,2204,,
,85.15625,85.15625,5,,0.6576730608940125,0.6576730608940125,2249,,
,85.9375,85.9375,5,,0.6001056432723999,0.6001056432723999,2299,,
,82.421875,82.421875,5,,0.6411432027816772,0.6411432027816772,2349,,
,82.421875,82.421875,5,,0.6890578866004944,0.6890578866004944,2399,,
,77.734375,77.734375,5,,0.7328644394874573,0.7328644394874573,2449,,
,82.03125,82.03125,5,,0.6185473203659058,0.6185473203659058,2499,,
,82.421875,82.421875,5,,0.6038865447044373,0.6038865447044373,2549,,
,80.859375,80.859375,5,,0.6899691224098206,0.6899691224098206,2599,,
82.20478820800781,,,5,0.6587655544281006,,,2645,,
,81.25,81.25,6,,0.7135233879089355,0.7135233879089355,2649,,
,81.640625,81.640625,6,,0.680781900882721,0.680781900882721,2699,,
,81.640625,81.640625,6,,0.6400626301765442,0.6400626301765442,2749,,
,82.03125,82.03125,6,,0.6488602161407471,0.6488602161407471,2799,,
,83.59375,83.59375,6,,0.5967555642127991,0.5967555642127991,2849,,
,80.859375,80.859375,6,,0.5872907638549805,0.5872907638549805,2899,,
,82.8125,82.8125,6,,0.661968469619751,0.661968469619751,2949,,
,80.859375,80.859375,6,,0.6352295279502869,0.6352295279502869,2999,,
,86.71875,86.71875,6,,0.5242959260940552,0.5242959260940552,3049,,
83.01861572265625,,,6,0.6365432739257812,,,3086,,
,83.59375,83.59375,7,,0.6079336404800415,0.6079336404800415,3099,,
