acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
,78.63220977783203,78.63220977783203,0,,0.5707639899028506,0.5707639899028506,49,,
,82.11300659179688,82.11300659179688,0,,0.4715327180494487,0.4715327180494487,99,,
,84.97607421875,84.97607421875,0,,0.3860662155002274,0.3860662155002274,149,,
,83.87838745117188,83.87838745117188,0,,0.3872074068851531,0.3872074068851531,199,,
,84.58393859863281,84.58393859863281,0,,0.3907711388488493,0.3907711388488493,249,,
,84.8564682006836,84.8564682006836,0,,0.3815179043070456,0.3815179043070456,299,,
,84.88372039794922,84.88372039794922,0,,0.3648713052239086,0.3648713052239086,349,,
,85.40606689453125,85.40606689453125,0,,0.3699354251808944,0.3699354251808944,399,,
,85.71796417236328,85.71796417236328,0,,0.35445998222833863,0.35445998222833863,449,,
,86.16006469726562,86.16006469726562,0,,0.35465335192314595,0.35465335192314595,499,,
,86.91255187988281,86.91255187988281,0,,0.35013731483119803,0.35013731483119803,549,,
,87.36827850341797,87.36827850341797,0,,0.332051143043258,0.332051143043258,599,,
,86.23577117919922,86.23577117919922,0,,0.3450986390412473,0.3450986390412473,649,,
,88.02991485595703,88.02991485595703,0,,0.3260389556361269,0.3260389556361269,699,,
,87.69380187988281,87.69380187988281,0,,0.3249887285829645,0.3249887285829645,749,,
,89.10337829589844,89.10337829589844,0,,0.28694937935484577,0.28694937935484577,799,,
,87.34708404541016,87.34708404541016,0,,0.3122206685253353,0.3122206685253353,849,,
,87.94058990478516,87.94058990478516,0,,0.32610599034361304,0.32610599034361304,899,,
,87.67562866210938,87.67562866210938,0,,0.32106037746780147,0.32106037746780147,949,,
,,,0,,,,951,89.44071197509766,0.29164531048540837
85.52285766601562,,,0,0.37040448625177375,,,951,,
