epoch,loss_epoch_step,loss_step,step
0,252.8958143756631,252.8958143756631,49
0,15.233839502520963,15.233839502520963,99
0,12.929078603856889,12.929078603856889,149
0,12.758299171025644,12.758299171025644,199
0,13.920645025205012,13.920645025205012,249
