acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,top1_acc,top2_acc
,90.234375,90.234375,0,,0.2820495367050171,0.2820495367050171,49,,
,86.71875,86.71875,0,,0.3175886869430542,0.3175886869430542,99,,
,89.84375,89.84375,0,,0.23457665741443634,0.23457665741443634,149,,
,90.234375,90.234375,0,,0.2392631620168686,0.2392631620168686,199,,
,92.578125,92.578125,0,,0.24290989339351654,0.24290989339351654,249,,
,89.0625,89.0625,0,,0.3432699739933014,0.3432699739933014,299,,
,91.015625,91.015625,0,,0.24597802758216858,0.24597802758216858,349,,
,85.546875,85.546875,0,,0.3165447413921356,0.3165447413921356,399,,
90.33687591552734,,,0,0.26032009720802307,,,440,,
,,,1,,,,441,86.38829803466797,95.5372314453125
