epoch,mse_epoch_epoch,mse_epoch_step,mse_loss,mse_step,step
0,,0.8355239629745483,,0.8355239629745483,49
0,,0.6594287753105164,,0.6594287753105164,99
0,,0.5304074287414551,,0.5304074287414551,149
0,,0.47256994247436523,,0.47256994247436523,199
0,,0.44265416264533997,,0.44265416264533997,249
0,,0.3824273943901062,,0.3824273943901062,299
0,,0.39096301794052124,,0.39096301794052124,349
0,,0.3142792880535126,,0.3142792880535126,399
0,,0.2823401093482971,,0.2823401093482971,449
0,,0.27790963649749756,,0.27790963649749756,499
0,,0.24825410544872284,,0.24825410544872284,549
0,,0.22742687165737152,,0.22742687165737152,599
0,,0.24643278121948242,,0.24643278121948242,649
0,,0.19440943002700806,,0.19440943002700806,699
0,,0.20255796611309052,,0.20255796611309052,749
0,,0.15323448181152344,,0.15323448181152344,799
0,,0.14439162611961365,,0.14439162611961365,849
0,0.37726667523384094,,,,881
1,,0.14557641744613647,,0.14557641744613647,899
1,,0.13538514077663422,,0.13538514077663422,949
1,,0.171685591340065,,0.171685591340065,999
1,,0.12157902121543884,,0.12157902121543884,1049
1,,0.11867348104715347,,0.11867348104715347,1099
1,,0.14881297945976257,,0.14881297945976257,1149
1,,0.17776991426944733,,0.17776991426944733,1199
1,,0.12710221111774445,,0.12710221111774445,1249
1,,0.10931319743394852,,0.10931319743394852,1299
1,,0.09308675676584244,,0.09308675676584244,1349
1,,0.13058950006961823,,0.13058950006961823,1399
1,,0.1057450920343399,,0.1057450920343399,1449
1,,0.10271675884723663,,0.10271675884723663,1499
1,,0.09042879194021225,,0.09042879194021225,1549
1,,0.09812768548727036,,0.09812768548727036,1599
1,,0.0862366184592247,,0.0862366184592247,1649
1,,0.07901531457901001,,0.07901531457901001,1699
1,,0.08317180722951889,,0.08317180722951889,1749
1,0.12721185386180878,,,,1763
2,,0.07853543758392334,,0.07853543758392334,1799
2,,0.07776645570993423,,0.07776645570993423,1849
2,,0.08309576660394669,,0.08309576660394669,1899
2,,0.08151472359895706,,0.08151472359895706,1949
2,,0.10221321880817413,,0.10221321880817413,1999
2,,0.15063676238059998,,0.15063676238059998,2049
2,,0.07272538542747498,,0.07272538542747498,2099
2,,0.08856688439846039,,0.08856688439846039,2149
2,,0.06884204596281052,,0.06884204596281052,2199
2,,0.07324369251728058,,0.07324369251728058,2249
2,,0.07128683477640152,,0.07128683477640152,2299
2,,0.07375228404998779,,0.07375228404998779,2349
2,,0.07469464093446732,,0.07469464093446732,2399
2,,0.07559506595134735,,0.07559506595134735,2449
2,,0.05666068196296692,,0.05666068196296692,2499
2,,0.059067219495773315,,0.059067219495773315,2549
2,,0.07213316857814789,,0.07213316857814789,2599
2,0.08704204857349396,,,,2645
3,,0.06149794161319733,,0.06149794161319733,2649
3,,0.06765368580818176,,0.06765368580818176,2699
3,,0.04095451906323433,,0.04095451906323433,2749
3,,0.07373034209012985,,0.07373034209012985,2799
3,,0.0801893025636673,,0.0801893025636673,2849
3,,0.04666700214147568,,0.04666700214147568,2899
3,,0.05076579004526138,,0.05076579004526138,2949
3,,0.048832036554813385,,0.048832036554813385,2999
3,,0.05354282632470131,,0.05354282632470131,3049
3,,0.08720464259386063,,0.08720464259386063,3099
3,,0.048494577407836914,,0.048494577407836914,3149
3,,0.0496043860912323,,0.0496043860912323,3199
3,,0.0611536018550396,,0.0611536018550396,3249
3,,0.06455451250076294,,0.06455451250076294,3299
3,,0.04930736497044563,,0.04930736497044563,3349
3,,0.05377339571714401,,0.05377339571714401,3399
3,,0.0738607868552208,,0.0738607868552208,3449
3,,0.0691133663058281,,0.0691133663058281,3499
3,0.0671587586402893,,,,3527
4,,0.04736027494072914,,0.04736027494072914,3549
4,,0.04323570057749748,,0.04323570057749748,3599
4,,0.06671492010354996,,0.06671492010354996,3649
4,,0.05228092148900032,,0.05228092148900032,3699
4,,0.05109128728508949,,0.05109128728508949,3749
4,,0.038539107888936996,,0.038539107888936996,3799
4,,0.0653516873717308,,0.0653516873717308,3849
4,,0.04166725277900696,,0.04166725277900696,3899
4,,0.05046158283948898,,0.05046158283948898,3949
4,,0.05816354602575302,,0.05816354602575302,3999
4,,0.04887482523918152,,0.04887482523918152,4049
4,,0.049380164593458176,,0.049380164593458176,4099
4,,0.035338036715984344,,0.035338036715984344,4149
4,,0.05884631723165512,,0.05884631723165512,4199
4,,0.04450181871652603,,0.04450181871652603,4249
4,,0.05054483190178871,,0.05054483190178871,4299
4,,0.04107552021741867,,0.04107552021741867,4349
4,,0.04944390058517456,,0.04944390058517456,4399
4,0.05877028405666351,,,,4409
5,,0.0589614138007164,,0.0589614138007164,4449
5,,0.06168624386191368,,0.06168624386191368,4499
5,,0.048413846641778946,,0.048413846641778946,4549
5,,0.04631439596414566,,0.04631439596414566,4599
5,,0.05135228484869003,,0.05135228484869003,4649
5,,0.02721099928021431,,0.02721099928021431,4699
5,,0.04515881836414337,,0.04515881836414337,4749
5,,0.08409310132265091,,0.08409310132265091,4799
5,,0.03658873587846756,,0.03658873587846756,4849
5,,0.05867403373122215,,0.05867403373122215,4899
5,,0.053049392998218536,,0.053049392998218536,4949
5,,0.045197684317827225,,0.045197684317827225,4999
5,,0.040363144129514694,,0.040363144129514694,5049
5,,0.053590238094329834,,0.053590238094329834,5099
5,,0.04776182025671005,,0.04776182025671005,5149
5,,0.049168139696121216,,0.049168139696121216,5199
5,,0.06184258684515953,,0.06184258684515953,5249
5,0.05321110412478447,,,,5291
6,,0.047943245619535446,,0.047943245619535446,5299
6,,0.04411131888628006,,0.04411131888628006,5349
6,,0.05392717570066452,,0.05392717570066452,5399
6,,0.035621967166662216,,0.035621967166662216,5449
6,,0.04622045159339905,,0.04622045159339905,5499
6,,0.054725322872400284,,0.054725322872400284,5549
6,,0.03671007230877876,,0.03671007230877876,5599
6,,0.03413224220275879,,0.03413224220275879,5649
6,,0.051539983600378036,,0.051539983600378036,5699
6,,0.05700517073273659,,0.05700517073273659,5749
6,,0.06683241575956345,,0.06683241575956345,5799
6,,0.047865208238363266,,0.047865208238363266,5849
6,,0.08070681989192963,,0.08070681989192963,5899
6,,0.04888167604804039,,0.04888167604804039,5949
6,,0.05922216549515724,,0.05922216549515724,5999
6,,0.03818148374557495,,0.03818148374557495,6049
6,,0.03859364986419678,,0.03859364986419678,6099
6,,0.04503241181373596,,0.04503241181373596,6149
6,0.05073994770646095,,,,6173
7,,0.026250390335917473,,0.026250390335917473,6199
7,,0.02306000515818596,,0.02306000515818596,6249
7,,0.0483308769762516,,0.0483308769762516,6299
7,,0.0569792166352272,,0.0569792166352272,6349
7,,0.04622119665145874,,0.04622119665145874,6399
7,,0.021250417456030846,,0.021250417456030846,6449
7,,0.06147512048482895,,0.06147512048482895,6499
7,,0.03973963111639023,,0.03973963111639023,6549
7,,0.02454882487654686,,0.02454882487654686,6599
7,,0.05633626505732536,,0.05633626505732536,6649
7,,0.05337343364953995,,0.05337343364953995,6699
7,,0.04122805967926979,,0.04122805967926979,6749
7,,0.02890121191740036,,0.02890121191740036,6799
7,,0.029160508885979652,,0.029160508885979652,6849
7,,0.04352889955043793,,0.04352889955043793,6899
7,,0.03639432415366173,,0.03639432415366173,6949
7,,0.0430087149143219,,0.0430087149143219,6999
7,,0.04776271805167198,,0.04776271805167198,7049
7,0.04122723639011383,,,,7055
8,,0.029528077691793442,,0.029528077691793442,7099
8,,0.04520189389586449,,0.04520189389586449,7149
8,,0.04842414706945419,,0.04842414706945419,7199
8,,0.05568766966462135,,0.05568766966462135,7249
8,,0.030735118314623833,,0.030735118314623833,7299
8,,0.03098496049642563,,0.03098496049642563,7349
8,,0.036447007209062576,,0.036447007209062576,7399
8,,0.03317020460963249,,0.03317020460963249,7449
8,,0.0359954908490181,,0.0359954908490181,7499
8,,0.035979341715574265,,0.035979341715574265,7549
8,,0.027848729863762856,,0.027848729863762856,7599
8,,0.043435659259557724,,0.043435659259557724,7649
8,,0.034799717366695404,,0.034799717366695404,7699
8,,0.04907344654202461,,0.04907344654202461,7749
8,,0.03308692201972008,,0.03308692201972008,7799
8,,0.05562359467148781,,0.05562359467148781,7849
8,,0.03397351875901222,,0.03397351875901222,7899
8,0.03945046663284302,,,,7937
9,,0.03784043714404106,,0.03784043714404106,7949
9,,0.03111831471323967,,0.03111831471323967,7999
9,,0.030029822140932083,,0.030029822140932083,8049
9,,0.05004823952913284,,0.05004823952913284,8099
9,,0.036111898720264435,,0.036111898720264435,8149
9,,0.04678618907928467,,0.04678618907928467,8199
9,,0.04858173057436943,,0.04858173057436943,8249
9,,0.0498114749789238,,0.0498114749789238,8299
9,,0.06100017577409744,,0.06100017577409744,8349
9,,0.054691381752491,,0.054691381752491,8399
9,,0.04481624439358711,,0.04481624439358711,8449
9,,0.024400988593697548,,0.024400988593697548,8499
9,,0.0459468811750412,,0.0459468811750412,8549
9,,0.03200981765985489,,0.03200981765985489,8599
9,,0.060353949666023254,,0.060353949666023254,8649
9,,0.04021572321653366,,0.04021572321653366,8699
9,,0.035535477101802826,,0.035535477101802826,8749
9,,0.04803600162267685,,0.04803600162267685,8799
9,0.03961040452122688,,,,8819
