acc_epoch_epoch,acc_epoch_step,acc_step,epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
,0.7971248030662537,0.7971248030662537,0,,0.5384972826518377,0.5384972826518377,49,,
,0.832462728023529,0.832462728023529,0,,0.4253574628496333,0.4253574628496333,99,,
,0.8392002582550049,0.8392002582550049,0,,0.4021438650540538,0.4021438650540538,149,,
,0.8532733917236328,0.8532733917236328,0,,0.3798202271182166,0.3798202271182166,199,,
,0.8564831614494324,0.8564831614494324,0,,0.36882162423507436,0.36882162423507436,249,,
,0.8553703427314758,0.8553703427314758,0,,0.360974579256167,0.360974579256167,299,,
,0.8560592532157898,0.8560592532157898,0,,0.36073819549681474,0.36073819549681474,349,,
,0.8649013042449951,0.8649013042449951,0,,0.339332152220711,0.339332152220711,399,,
,0.8619640469551086,0.8619640469551086,0,,0.3509944353677952,0.3509944353677952,449,,
,,,0,,,,475,0.8835490345954895,0.3268257014977579
0.8397167921066284,,,0,0.4074218993638341,,,475,,
