epoch,loss_epoch_epoch,loss_epoch_step,loss_step,step,val_acc,val_loss
0,,11.385295408000351,11.385295408000351,49,,
0,,9.91054905593101,9.91054905593101,99,,
0,,9.396309998955136,9.396309998955136,149,,
0,,9.169799058043415,9.169799058043415,199,,
0,,8.137617655338367,8.137617655338367,249,,
0,,8.464480611015311,8.464480611015311,299,,
0,,,,318,17.268217086791992,6.4021491745534105
0,10.175919743723304,,,318,,
1,,7.614845868727986,7.614845868727986,349,,
1,,8.306928245104945,8.306928245104945,399,,
1,,7.19885369208885,7.19885369208885,449,,
1,,7.616137733218966,7.616137733218966,499,,
1,,7.479367414704627,7.479367414704627,549,,
1,,7.256000890322777,7.256000890322777,599,,
1,,,,637,19.09612274169922,5.888682593625356
1,7.628194467147404,,,637,,
2,,7.330993584208439,7.330993584208439,649,,
2,,7.362619934939676,7.362619934939676,699,,
2,,7.721980595375633,7.721980595375633,749,,
2,,7.0720575819819,7.0720575819819,799,,
2,,6.64781625655759,6.64781625655759,849,,
2,,7.007955254579003,7.007955254579003,899,,
2,,7.067635028987887,7.067635028987887,949,,
2,,,,956,20.420154571533203,5.692060838567357
2,7.1766715181459775,,,956,,
3,,6.5330571294952735,6.5330571294952735,999,,
3,,7.422166824066613,7.422166824066613,1049,,
3,,6.427373254191187,6.427373254191187,1099,,
3,,6.834748684909335,6.834748684909335,1149,,
3,,7.428912806465673,7.428912806465673,1199,,
3,,6.7661435036786415,6.7661435036786415,1249,,
3,,,,1275,20.976743698120117,5.577042144924138
3,6.964943269954103,,,1275,,
4,,6.8424231498297345,6.8424231498297345,1299,,
